EventID,StartTime,EndTime,ResourceID,VenueA,VenueB,Cost
2908,2906,3046,130,256,47,57
2909,4268,4400,103,117,180,175
2910,1336,1452,232,385,49,144
2911,4223,4258,32,286,31,184
2912,6113,6167,87,1,494,145
2913,206,237,168,197,157,17
2914,9307,9481,192,440,36,54
2915,3088,3245,94,275,112,98
2916,1588,1657,192,294,91,122
2917,2908,3067,77,417,420,123
2918,497,536,276,455,491,40
2919,5106,5210,56,179,350,56
2920,9668,9830,86,461,52,137
2921,3164,3233,173,481,233,178
2922,8978,9107,230,484,60,181
2923,9084,9130,174,127,188,46
2924,3923,4078,97,407,207,20
2925,5870,5915,246,416,432,178
2926,9685,9740,267,47,340,177
2927,5251,5415,289,295,360,146
2928,8547,8677,280,330,103,82
2929,5248,5312,230,391,102,84
2930,6984,7117,223,194,43,135
2931,390,545,54,165,288,133
2932,9988,10079,157,255,403,83
2933,903,1068,22,97,485,32
2934,5031,5211,293,278,89,174
2935,5138,5180,274,15,25,87
2936,6306,6384,181,494,276,23
2937,7107,7267,269,435,92,140
2938,6075,6116,110,51,235,57
2939,3630,3741,38,366,105,136
2940,3387,3563,8,24,473,107
2941,3375,3434,149,3,464,71
2942,5419,5494,200,424,117,105
2943,6585,6626,80,73,307,73
2944,4230,4368,293,364,443,170
2945,5074,5156,140,210,354,12
2946,6813,6948,194,143,432,58
2947,7998,8092,6,321,355,111
2948,684,828,66,340,354,67
2949,1155,1214,60,82,462,135
2950,1089,1165,275,168,86,199
2951,4202,4333,146,275,147,82
2952,9340,9436,56,390,62,111
2953,3311,3363,285,434,255,61
2954,2082,2244,19,241,246,37
2955,1825,1913,20,427,199,57
2956,1369,1416,124,224,316,104
2957,7177,7243,227,306,394,20
2958,8251,8329,108,372,163,21
2959,9319,9352,79,175,441,74
2960,2875,2994,237,103,462,174
2961,924,1054,195,79,485,84
2962,8283,8329,116,95,322,59
2963,5503,5645,13,447,226,27
2964,4026,4191,148,286,83,46
2965,8964,9075,30,58,351,26
2966,6716,6878,274,9,317,194
2967,2783,2895,190,20,74,36
2968,3828,3859,196,2,289,24
2969,6349,6524,62,439,115,170
2970,576,750,280,38,11,176
2971,7805,7981,198,145,352,167
2972,6336,6481,122,350,252,166
2973,4096,4214,233,246,471,49
2974,7441,7608,185,115,74,83
2975,2856,2985,132,452,83,104
2976,343,483,154,74,22,127
2977,6723,6891,117,206,65,170
2978,5782,5865,208,216,453,116
2979,7546,7691,228,488,199,128
2980,5956,6072,167,341,205,44
2981,8682,8764,126,112,365,58
2982,9312,9391,187,461,238,150
2983,6688,6813,158,110,202,46
2984,7704,7761,278,334,232,86
2985,6752,6795,103,112,173,151
2986,2567,2695,265,222,93,123
2987,390,472,198,291,342,54
2988,4478,4652,80,329,206,157
2989,3240,3308,211,163,240,72
2990,2139,2293,162,313,478,166
2991,8693,8732,50,403,34,31
2992,351,383,28,170,437,33
2993,5133,5254,104,381,78,64
2994,5039,5085,186,320,466,90
2995,9559,9703,244,174,361,54
2996,4747,4854,52,411,288,50
2997,2490,2561,213,61,273,168
2998,6712,6782,288,283,322,130
2999,4607,4700,59,340,485,47
3000,7289,7343,21,70,451,107
3001,7746,7873,245,88,393,15
3002,9603,9725,226,300,293,56
3003,7329,7364,252,485,344,155
3004,5633,5749,44,454,190,27
3005,2903,2967,154,347,202,48
3006,1818,1898,165,150,365,31
3007,5811,5967,9,319,457,161
3008,6844,6917,187,436,130,59
3009,8411,8512,267,463,469,16
3010,8021,8132,86,27,333,71
3011,5023,5120,230,222,173,20
3012,4470,4617,42,171,283,18
3013,2140,2172,294,10,155,107
3014,3270,3420,195,199,19,187
3015,4428,4554,172,188,412,141
3016,6955,7089,176,68,483,98
3017,4285,4456,99,251,145,78
3018,1364,1509,44,413,342,91
3019,8336,8395,12,416,66,37
3020,3980,4029,91,192,34,49
3021,9370,9460,45,443,39,12
3022,220,337,37,80,299,170
3023,7549,7663,55,314,63,24
3024,2272,2353,42,96,47,193
3025,1500,1530,222,406,352,69
3026,3444,3486,41,199,165,170
3027,8672,8751,244,419,102,191
3028,8115,8192,241,148,375,183
3029,9696,9741,227,95,260,11
3030,1303,1378,102,135,74,148
3031,9427,9505,64,360,390,29
3032,3083,3160,165,388,117,51
3033,6466,6571,212,260,328,83
3034,3575,3714,129,423,177,198
3035,3944,4109,4,336,456,184
3036,4123,4225,83,34,32,26
3037,8092,8210,31,318,387,120
3038,1309,1453,7,382,346,32
3039,5216,5396,186,358,349,165
3040,1079,1254,135,373,430,91
3041,7385,7506,246,190,256,86
3042,8013,8123,280,382,98,68
3043,9621,9694,22,354,181,114
3044,7617,7765,167,473,408,113
3045,7596,7744,232,79,73,198
3046,6317,6454,13,448,72,91
3047,6249,6317,205,188,8,121
3048,2830,2898,95,112,49,14
3049,6410,6560,77,139,173,60
3050,355,512,201,82,156,150
3051,4549,4637,98,250,311,195
3052,8177,8317,223,486,437,50
3053,7984,8029,181,493,55,27
3054,5296,5448,149,73,121,142
3055,8097,8182,214,252,7,88
3056,2598,2714,160,351,317,119
3057,10020,10079,67,272,145,97
3058,6117,6179,190,290,497,131
3059,1034,1068,229,190,214,73
3060,3431,3544,120,466,447,90
3061,7801,7902,285,175,296,94
3062,3184,3246,165,401,324,156
3063,3750,3840,128,251,289,130
3064,317,427,262,451,49,108
3065,2430,2542,42,271,252,128
3066,9872,9970,35,231,200,59
3067,4525,4591,187,435,399,25
3068,7761,7854,115,325,2,93
3069,5835,5988,288,75,402,79
3070,5243,5397,161,310,453,147
3071,3277,3355,62,152,376,25
3072,3193,3357,259,145,128,106
3073,6930,6962,153,134,105,46
3074,4851,4887,15,334,330,117
3075,1289,1413,239,398,466,47
3076,7318,7445,285,81,305,123
3077,5146,5203,141,234,142,60
3078,9937,10079,146,84,301,42
3079,5288,5322,64,27,445,93
3080,9053,9205,189,73,162,194
3081,6144,6314,14,322,223,175
3082,5306,5437,92,168,314,18
3083,4635,4747,290,388,292,20
3084,8383,8427,68,255,33,27
3085,2292,2360,53,268,84,192
3086,3850,3903,185,498,183,96
3087,1329,1464,176,385,36,136
3088,6562,6731,32,269,214,174
3089,6487,6556,281,422,46,63
3090,7348,7418,60,391,467,76
3091,3725,3816,29,331,350,152
3092,396,439,116,246,22,20
3093,3588,3677,79,489,446,45
3094,8201,8312,166,199,388,172
3095,6484,6518,262,392,149,136
3096,385,521,282,35,21,61
3097,9661,9700,107,118,299,135
3098,117,236,42,298,452,104
3099,8341,8413,204,109,78,147
3100,120,222,137,285,192,140
3101,6363,6433,104,387,312,75
3102,5480,5560,168,460,134,110
3103,1952,2055,232,15,229,164
3104,8385,8518,105,95,58,20
3105,6348,6405,106,103,389,155
3106,4892,4976,156,185,238,23
3107,3765,3940,130,112,262,16
3108,5077,5110,111,425,93,95
3109,3380,3537,199,369,168,127
3110,6402,6474,252,246,288,162
3111,4675,4768,40,316,55,10
3112,511,553,6,485,141,10
3113,4971,5114,196,374,291,50
3114,1593,1636,189,111,331,58
3115,6933,7058,39,144,214,177
3116,366,472,18,461,62,87
3117,2323,2420,234,477,478,62
3118,1971,2008,244,90,8,38
3119,1410,1500,234,446,454,158
3120,9133,9232,139,12,360,154
3121,7859,7905,79,111,34,111
3122,6183,6220,20,255,222,129
3123,6757,6831,7,296,460,21
3124,1032,1133,145,369,246,61
3125,4379,4415,140,494,447,58
3126,3847,3991,1,333,23,154
3127,7132,7305,251,406,119,193
3128,774,877,187,46,307,104
3129,7475,7625,279,84,192,178
3130,6082,6253,277,75,165,198
3131,5681,5815,90,298,206,105
3132,7659,7777,150,76,417,182
3133,8102,8270,209,185,493,120
3134,1416,1510,71,171,474,101
3135,7644,7789,277,442,349,52
3136,700,817,260,471,441,170
3137,2376,2493,277,324,426,200
3138,2612,2788,72,418,406,62
3139,6493,6543,215,451,58,138
3140,8912,8952,267,54,295,11
3141,4173,4343,85,379,117,185
3142,5486,5641,60,167,375,105
3143,8985,9116,268,337,420,110
3144,3589,3766,180,384,209,186
3145,1743,1830,233,80,428,187
3146,3085,3115,259,410,56,136
3147,2365,2413,157,124,387,113
3148,4962,5045,278,327,50,58
3149,385,419,16,152,62,63
3150,3042,3090,35,130,232,40
3151,6912,7033,207,6,358,162
3152,4918,5035,199,192,107,87
3153,7020,7200,245,326,315,161
3154,686,841,17,256,164,99
3155,508,603,243,441,409,108
3156,8831,8886,217,353,301,168
3157,5751,5906,14,195,20,134
3158,1422,1573,130,279,48,31
3159,4020,4074,233,195,384,96
3160,3954,4104,18,166,159,151
3161,7392,7477,211,49,6,185
3162,2103,2140,260,228,36,138
3163,2969,3117,141,357,290,109
3164,8776,8818,130,300,61,188
3165,8466,8621,90,462,232,85
3166,2666,2706,149,308,170,119
3167,1796,1865,40,102,247,134
3168,4080,4111,199,398,382,177
3169,2893,3019,23,155,94,67
3170,5571,5750,253,118,366,123
3171,1902,1957,85,72,68,199
3172,9915,10079,13,225,255,103
3173,7044,7079,269,460,356,104
3174,8904,8961,215,243,18,81
3175,7148,7320,217,35,34,32
3176,4305,4426,244,206,260,72
3177,2253,2313,13,83,45,156
3178,3060,3140,229,338,280,105
3179,9131,9228,245,35,498,178
3180,3039,3218,212,60,287,20
3181,3805,3886,76,154,69,189
3182,6401,6433,191,31,262,13
3183,1847,2011,137,300,272,12
3184,4969,5034,164,472,125,132
3185,3498,3576,244,245,246,64
3186,1622,1696,199,284,325,170
3187,8870,8918,75,342,66,140
3188,2382,2429,245,263,38,154
3189,2698,2791,212,430,321,102
3190,3692,3789,209,31,386,120
3191,703,815,203,15,99,181
3192,6122,6252,231,311,429,67
3193,2086,2238,261,456,209,175
3194,2576,2667,267,148,255,29
3195,7090,7127,214,34,288,31
3196,2384,2424,190,143,202,81
3197,7610,7727,156,429,275,164
3198,5359,5467,241,262,250,108
3199,9659,9832,294,71,241,96
3200,1490,1645,176,273,265,167
3201,1031,1125,138,479,139,83
3202,9739,9900,117,161,475,92
3203,3922,4096,98,179,498,88
3204,3143,3258,266,347,211,81
3205,4323,4461,97,394,314,45
3206,4833,4911,186,365,278,151
3207,5261,5343,237,298,267,54
3208,1920,2024,127,106,307,172
3209,5527,5603,255,192,126,110
3210,7935,8034,291,236,276,97
3211,2397,2492,37,130,64,106
3212,9022,9152,2,35,97,75
3213,8110,8256,282,299,421,80
3214,8374,8549,216,102,137,23
3215,7007,7162,56,244,224,109
3216,5130,5190,72,93,63,102
3217,892,932,36,143,56,150
3218,8769,8867,66,402,50,200
3219,6934,7016,21,457,339,155
3220,981,1013,58,173,320,194
3221,4541,4643,221,124,119,66
3222,9890,10066,137,476,283,100
3223,3872,3940,12,284,300,91
3224,3602,3675,197,105,278,167
3225,285,356,47,293,380,167
3226,4419,4573,64,49,127,114
3227,3620,3711,236,313,85,54
3228,3610,3711,55,2,123,181
3229,5054,5195,297,441,308,108
3230,7309,7393,119,52,434,30
3231,6693,6836,227,77,379,108
3232,10077,10079,12,278,392,79
3233,3360,3515,224,405,449,144
3234,5608,5720,11,256,260,167
3235,6355,6498,106,191,74,190
3236,1267,1393,87,404,207,63
3237,3570,3680,181,208,141,73
3238,4762,4851,195,308,450,130
3239,397,571,125,331,358,26
3240,7409,7444,200,293,177,102
3241,6241,6276,252,224,371,124
3242,6949,7001,224,131,179,68
3243,4409,4532,134,246,81,53
3244,3590,3769,265,307,272,60
3245,594,721,187,25,390,68
3246,1474,1544,48,316,357,151
3247,820,914,41,269,478,75
3248,7423,7491,151,73,440,121
3249,4563,4640,118,210,160,52
3250,8528,8575,119,447,48,168
3251,854,1030,91,148,281,130
3252,6934,7006,121,9,414,60
3253,9873,9922,35,396,52,78
3254,2928,3094,64,399,237,151
3255,6044,6119,79,274,478,57
3256,4024,4056,167,438,88,79
3257,8409,8444,257,259,459,24
3258,6452,6516,86,25,241,49
3259,2167,2258,189,294,401,81
3260,7576,7668,233,90,364,38
3261,4066,4137,22,35,194,44
3262,9,112,236,271,410,135
3263,6471,6641,278,372,207,144
3264,7645,7808,182,403,311,157
3265,6638,6732,269,480,209,52
3266,8243,8400,65,413,19,62
3267,1202,1326,153,60,310,115
3268,6268,6394,154,192,13,90
3269,7982,8062,9,111,223,173
3270,2411,2556,72,333,407,87
3271,6493,6585,73,9,462,68
3272,7193,7287,250,205,239,192
3273,7621,7746,105,238,67,116
3274,841,933,75,460,328,35
3275,4840,4965,28,180,239,108
3276,7100,7149,151,182,421,141
3277,9037,9189,21,479,445,132
3278,1110,1230,170,100,159,139
3279,2718,2750,52,75,382,192
3280,9201,9300,31,13,261,65
3281,8537,8662,13,230,207,95
3282,10042,10079,178,319,168,82
3283,6028,6071,265,300,64,122
3284,7987,8127,264,19,342,150
3285,9279,9438,35,496,79,106
3286,5409,5551,137,74,73,60
3287,1526,1654,142,202,113,20
3288,721,828,7,489,69,59
3289,6854,7029,100,214,410,48
3290,6994,7164,291,131,470,63
3291,9,55,84,440,20,77
3292,7907,7953,113,240,469,52
3293,8085,8144,41,343,236,97
3294,6096,6246,133,296,286,150
3295,5416,5529,270,80,342,184
3296,9662,9825,143,413,305,72
3297,3706,3741,223,248,140,94
3298,8336,8442,256,499,371,113
3299,840,946,132,55,422,47
3300,9093,9180,113,451,490,73
3301,7607,7676,51,358,278,139
3302,5947,6082,205,215,291,94
3303,4900,4950,125,84,320,133
3304,1086,1196,30,224,208,120
3305,2523,2659,243,16,171,104
3306,1937,2045,121,250,451,135
3307,6493,6673,110,208,221,70
3308,4693,4785,85,173,82,163
3309,5359,5485,43,52,43,31
3310,139,207,277,220,253,33
3311,2488,2531,2,242,91,18
3312,2186,2290,188,348,352,189
3313,5853,6029,45,21,85,89
3314,5409,5464,20,299,43,20
3315,10065,10079,99,405,88,110
3316,8034,8091,137,304,150,167
3317,8619,8667,146,71,34,128
3318,9931,10027,81,330,398,189
3319,8435,8489,255,311,115,186
3320,4648,4686,202,437,174,180
3321,2667,2818,232,184,488,140
3322,5020,5125,206,215,414,70
3323,5067,5180,108,124,237,48
3324,2543,2582,41,31,301,40
3325,2419,2476,230,65,77,195
3326,1203,1305,171,353,164,158
3327,3919,4072,223,210,63,174
3328,9045,9225,155,480,364,63
3329,7753,7791,187,81,201,59
3330,5653,5699,26,17,431,74
3331,6382,6459,255,238,338,111
3332,5301,5446,69,418,168,200
3333,6919,7029,291,445,359,57
3334,121,193,129,213,48,134
3335,5481,5548,22,453,72,71
3336,8401,8557,143,465,104,194
3337,2957,3093,20,395,5,171
3338,5910,6027,191,173,2,36
3339,7910,8068,104,109,76,95
3340,8273,8373,272,201,456,145
3341,9674,9754,223,395,487,197
3342,645,791,281,149,276,126
3343,729,831,171,10,209,160
3344,1028,1179,214,476,238,165
3345,9369,9458,162,428,303,67
3346,7360,7457,154,457,334,19
3347,3759,3937,131,203,136,11
3348,8695,8783,21,114,488,125
3349,3915,4046,2,221,25,29
3350,4483,4650,280,482,214,14
3351,8220,8328,27,255,298,64
3352,8750,8921,148,400,60,70
3353,6373,6546,169,91,280,177
3354,3281,3314,220,41,169,175
3355,4023,4175,11,51,67,197
3356,4230,4303,150,344,132,116
3357,2651,2790,105,374,84,102
3358,1599,1702,159,278,355,150
3359,1123,1172,80,448,63,10
3360,3924,3970,139,495,92,39
3361,7393,7509,63,257,393,146
3362,7623,7783,63,247,343,167
3363,4559,4610,183,404,48,100
3364,2890,3019,97,280,484,74
3365,298,350,33,84,75,97
3366,2627,2790,274,100,246,171
3367,5757,5794,175,437,200,120
3368,1696,1857,207,109,86,58
3369,7920,8100,35,500,382,68
3370,8099,8271,235,199,165,174
3371,6043,6123,22,19,232,58
3372,60,236,182,9,341,105
3373,5549,5685,4,497,162,128
3374,1396,1460,50,305,267,153
3375,1908,1972,243,254,284,151
3376,5582,5642,17,403,428,173
3377,5194,5286,160,275,421,118
3378,4807,4846,55,29,481,86
3379,2243,2339,195,79,144,97
3380,6750,6799,272,187,39,137
3381,5052,5158,209,12,14,82
3382,5369,5446,48,446,71,144
3383,9878,9933,186,59,49,77
3384,5468,5579,64,94,296,64
3385,9539,9589,119,26,142,89
3386,9014,9182,41,416,365,150
3387,9459,9628,153,465,283,178
3388,4874,4929,207,386,477,20
3389,5110,5247,48,337,171,78
3390,852,917,36,49,486,160
3391,65,122,245,22,241,102
3392,6651,6819,55,136,82,161
3393,9194,9287,42,172,87,57
3394,9322,9378,9,241,112,196
3395,2075,2148,261,123,209,11
3396,8568,8667,296,407,374,58
3397,8071,8241,122,31,221,64
3398,10047,10079,99,423,271,84
3399,5640,5704,208,499,303,115
3400,9475,9578,138,128,316,41
3401,6884,6979,255,1,59,113
3402,9678,9756,130,354,66,157
3403,3020,3198,62,496,344,73
3404,2170,2210,119,128,382,21
3405,1182,1313,69,495,112,80
3406,1845,2022,2,334,108,193
3407,1814,1847,212,55,175,62
3408,7324,7390,76,371,332,41
3409,6041,6154,211,194,338,142
3410,4506,4649,104,440,326,47
3411,3387,3516,181,97,446,180
3412,3977,4132,251,486,141,121
3413,801,895,2,222,238,50
3414,1006,1051,235,269,149,62
3415,6773,6831,148,73,146,81
3416,2900,3039,8,243,403,145
3417,1069,1249,233,179,156,174
3418,3675,3820,103,353,443,80
3419,7812,7941,139,83,246,66
3420,7178,7242,9,400,121,175
3421,7961,8089,113,486,283,140
3422,2370,2428,138,370,190,143
3423,4174,4229,140,442,338,142
3424,5082,5215,11,33,291,37
3425,3952,4054,130,415,126,181
3426,9108,9285,272,472,94,170
3427,8143,8308,2,77,491,15
3428,5363,5534,215,291,175,10
3429,7881,7960,96,56,376,88
3430,6960,7054,140,301,103,170
3431,6585,6759,289,183,50,107
3432,7730,7810,126,167,24,96
3433,5847,5997,124,273,171,136
3434,3728,3868,288,9,354,29
3435,1690,1864,71,119,211,21
3436,3358,3507,212,274,379,28
3437,1681,1851,226,368,70,66
3438,3514,3599,190,50,19,75
3439,191,371,210,62,144,174
3440,9644,9789,108,48,175,70
3441,10023,10079,48,413,129,163
3442,8796,8887,23,244,353,80
3443,8864,8936,4,475,432,135
3444,3544,3679,170,52,46,138
3445,9549,9637,295,143,1,119
3446,5717,5838,232,285,357,52
3447,440,494,293,11,342,80
3448,3154,3228,81,120,378,21
3449,2939,3019,108,102,68,85
3450,7550,7595,231,116,317,44
3451,515,575,105,188,322,86
3452,7074,7143,33,427,462,50
3453,7761,7887,4,88,192,18
3454,8733,8807,216,56,44,50
3455,3469,3517,79,213,56,121
3456,3756,3828,137,366,267,192
3457,9093,9258,300,169,454,125
3458,2578,2744,291,111,489,124
3459,6961,7035,228,143,162,76
3460,9933,10017,11,101,208,85
3461,6152,6319,239,475,47,158
3462,1889,1951,28,118,378,189
3463,8741,8799,287,246,203,176
3464,9513,9577,28,266,93,147
3465,3797,3859,124,465,26,140
3466,9943,10079,38,124,276,151
3467,1369,1485,269,276,48,76
3468,4278,4393,282,70,424,55
3469,721,860,252,436,430,62
3470,2289,2375,46,266,76,169
3471,7247,7295,217,370,325,149
3472,1313,1425,236,85,349,80
3473,5532,5569,17,392,6,16
3474,396,433,43,166,85,200
3475,9598,9648,43,353,98,133
3476,1609,1751,276,332,191,24
3477,9910,9946,77,181,161,107
3478,1886,2045,149,386,150,76
3479,2609,2660,280,417,76,163
3480,9443,9611,245,148,252,143
3481,1255,1323,90,423,391,83
3482,8215,8255,161,195,241,20
3483,8309,8450,240,14,23,163
3484,800,830,134,454,126,106
3485,5658,5775,46,186,371,142
3486,4506,4671,77,208,194,154
3487,2014,2104,212,77,409,78
3488,8383,8471,165,190,339,22
3489,5999,6108,88,402,296,106
3490,686,857,21,321,241,23
3491,6663,6746,124,211,309,167
3492,9146,9293,182,403,9,169
3493,8615,8692,65,34,32,78
3494,769,830,201,130,428,145
3495,2035,2207,271,379,3,76
3496,4237,4312,281,486,243,137
3497,4079,4241,100,194,368,58
3498,8656,8702,205,138,125,49
3499,1073,1139,205,317,348,85
3500,2799,2962,293,331,343,180
3501,5038,5172,153,82,11,72
3502,6877,6940,189,370,372,145
3503,7059,7143,54,159,492,74
3504,1346,1494,21,421,200,84
3505,6387,6457,182,485,385,105
3506,4761,4801,96,207,404,68
3507,6046,6163,279,350,96,85
3508,3140,3175,44,241,194,88
3509,6736,6837,149,263,295,145
3510,8277,8312,116,375,56,104
3511,3955,4127,257,266,92,80
3512,5432,5496,239,313,426,188
3513,1008,1125,20,149,352,173
3514,942,1046,123,105,470,65
3515,3423,3543,100,425,270,75
3516,9619,9729,63,203,373,66
3517,2316,2372,47,49,365,163
3518,7450,7614,239,370,450,41
3519,8919,8961,102,124,304,33
3520,3243,3399,111,69,208,174
3521,5292,5379,21,452,209,18
3522,1258,1309,259,255,389,93
3523,6378,6432,237,492,257,114
3524,9052,9216,5,6,467,57
3525,3419,3455,16,301,55,95
3526,6799,6857,282,66,429,162
3527,8583,8616,126,353,194,95
3528,7737,7894,136,374,146,162
3529,1961,2097,2,452,318,184
3530,3501,3631,189,313,406,98
3531,2194,2238,40,160,310,28
3532,2018,2182,295,147,56,148
3533,4788,4875,119,204,272,132
3534,5618,5654,72,388,209,59
3535,2795,2865,111,311,309,139
3536,2422,2470,123,232,141,95
3537,5532,5669,40,48,131,19
3538,4816,4879,267,275,209,20
3539,6010,6045,173,122,253,111
3540,7023,7164,24,266,356,34
3541,1908,1970,219,400,434,14
3542,690,769,29,267,454,62
3543,5919,6048,204,453,312,32
3544,446,574,79,351,234,28
3545,5249,5333,52,488,90,65
3546,4161,4278,183,27,419,120
3547,8340,8510,94,224,293,37
3548,7952,8106,218,391,288,174
3549,2336,2419,269,426,136,84
3550,660,719,124,156,459,151
3551,81,246,230,400,100,97
3552,4889,4979,245,442,342,150
3553,8660,8724,209,24,109,69
3554,6132,6193,28,53,342,104
3555,7397,7431,25,260,189,154
3556,9516,9562,149,147,294,56
3557,258,403,131,299,414,52
3558,6600,6776,216,393,320,156
3559,6158,6263,283,329,310,163
3560,7474,7526,268,152,75,147
3561,5999,6177,197,327,488,155
3562,4066,4133,170,290,53,85
3563,348,506,159,292,317,59
3564,2869,2947,56,95,430,67
3565,4823,4889,221,207,289,153
3566,897,1031,12,286,243,49
3567,6520,6580,235,392,214,17
3568,7241,7315,111,159,288,195
3569,3737,3900,113,167,344,179
3570,9869,9991,125,461,487,143
3571,2269,2442,9,429,420,82
3572,50,168,209,455,340,40
3573,2334,2508,223,175,16,150
3574,2412,2545,184,279,347,47
3575,7113,7211,48,402,282,107
3576,9386,9512,177,209,323,28
3577,3549,3582,288,247,415,119
3578,1609,1676,98,414,271,90
3579,9363,9479,62,129,432,59
3580,4375,4507,278,77,124,160
3581,5091,5251,140,321,461,20
3582,482,554,245,386,115,10
3583,106,267,223,308,201,109
3584,1025,1069,60,427,391,109
3585,8255,8336,39,42,343,59
3586,10025,10079,14,25,485,26
3587,6147,6312,29,314,332,81
3588,1312,1417,38,440,378,92
3589,890,1036,209,397,91,171
3590,8549,8629,299,487,227,174
3591,6736,6802,26,374,189,66
3592,4584,4683,9,459,254,122
3593,7253,7355,201,84,30,192
3594,7356,7421,207,391,442,115
3595,2130,2195,177,10,285,33
3596,8062,8213,197,473,25,51
3597,9263,9310,135,12,204,144
3598,8741,8838,35,497,100,60
3599,3320,3466,119,46,480,43
3600,5147,5268,88,104,177,112
3601,1781,1930,279,475,41,128
3602,174,256,85,348,53,30
