AthleteID,Speed,Endurance,Strength,Score,PatternData
1740,10,55,73,184,BBADDCAABDABBADBBADA
1741,11,62,70,189,CBBAAAACDDBBCCACACDA
1742,15,24,82,177,CBCAAAADBCDBDCDBABDD
1743,15,47,56,161,BCDBDBACCACACCBCCABA
1744,26,94,68,248,BACBDDDCDCCCAAAADDBB
1745,12,47,82,194,DDBABADDDAADABBBBCDB
1746,29,49,27,147,BDDBCDBBBDAACBBABBDC
1747,10,20,58,127,ACCBDBBBBDDAACBADADC
1748,22,87,50,206,ACBBADADCAABCDDBDDDD
1749,12,58,30,127,BADADABCCDABBCCCABAC
1750,5,26,43,100,BAAADCDDADDBCAAABBBA
1751,15,80,52,188,BBBDBBCCBDADBAABADAD
1752,5,64,31,120,AABDDDADDACDBBDABCCA
1753,13,55,31,127,ACBBBBCDABDDABBDCDBB
1754,19,90,75,240,BCDBBDCDCACCBACBCCCD
1755,29,81,83,263,CBBCBACDCBBBDDDBDABC
1756,23,93,44,205,ACADBDCDDAABDBCAABBD
1757,15,84,72,222,AADDBDAABDACADCBBDDB
1758,23,74,43,184,CABDDABDAAABAABABDBA
1759,8,95,80,231,ADCCDDBDCBAAAACADCCC
1760,12,59,25,120,ADACDDDCCADABDDBDBDB
1761,29,72,26,169,BBBACCBADBDAADCDCCAD
1762,26,38,46,159,ABDBABBCDDDDDBCBADBA
1763,10,80,49,173,ACDCADBABBBABBDCBCCA
1764,27,64,67,218,CDCADABCCDBDDCDDAABC
1765,24,44,58,179,BDBBCBABBDACBCAAADCC
1766,26,96,21,179,DDAABDBABBDADACABCAB
1767,28,84,23,174,ACCCDDBCBACCBABADCDC
1768,14,80,67,208,BCBAADDDABCDAAACBBDA
1769,17,95,53,208,CCCABBBBCDABDCBDCBDC
1770,9,80,91,234,ABBADABABAAACCDACCAB
1771,14,74,30,147,ADBCADCBBABDADCACCBC
1772,30,70,73,239,DADCADDBDBBCCDBBAADA
1773,16,20,98,199,BACDDBCBBBDDABACCACB
1774,10,69,29,132,BCCCCBBABDADCBACCCAC
1775,13,36,58,149,CCCCCDDBBDBCBCACBBAD
1776,29,63,99,269,CBDACDADBBCBDCCCCADA
1777,11,43,34,116,ACDDADACBBBCDADDABDD
1778,20,89,55,211,ACAAACDADDBDBCABABBB
1779,5,91,64,197,BDBDDBABCCBBADBCBABC
1780,26,45,32,145,BACBBABCBACCCADDADCB
1781,12,60,53,163,BADCBBBAADACBCACBCDA
1782,20,25,40,125,DCBCCDACBBCBACBDABAC
1783,25,90,74,251,DBADDCABABCCBBDBACCD
1784,30,60,74,231,CADBBDACDCDDAADDABCD
1785,25,60,66,209,BDBDBCADDDBDBBDBBBDC
1786,27,94,92,286,AABDBDBACCABCACDDBAB
1787,29,30,69,191,AADCCBBCCDAACCCBCDAA
1788,25,81,20,161,CBADCADDDBAABBDDDCDB
1789,18,78,95,256,DCDDDCDADDBCADBACCBA
1790,16,90,100,272,ACDCBAAAAADDAABCDDBA
1791,16,41,39,131,BDCCACCCDBBACCDAACDA
1792,18,30,100,216,DADACBCDBDCBABBACDDC
1793,8,86,33,151,DBDBBBBCCBDABACAAACA
1794,27,44,50,173,ADCCBCCCBBBDBDBCCADD
1795,30,53,32,161,BCADDDDCABCADADAAAAA
1796,12,75,85,226,ABBCBBDBDADBAACADACD
1797,14,68,35,148,ABDDBDAACDDCDDDCCCCC
1798,18,87,68,225,ACABCBACAAABCCDDCCDC
1799,24,86,31,180,CABBABBADADBBAACADCA
1800,27,41,63,189,ACCDCDDAACBADBAACBDB
1801,25,39,52,167,BCDCDCACACBCCCCCABDA
1802,7,91,78,222,DDBBCDCDCACDBABCABDA
1803,12,82,66,205,AADDDDCBBBBACAACCDBA
1804,6,65,65,174,CAABACAABBCDCABADADA
1805,5,64,55,156,DDCDDBCCBAADDAACACAB
1806,30,35,88,227,DCDDABACCBADCACBADDB
1807,11,20,90,177,DACADDBBCBDBADDADDBC
1808,7,71,55,167,ADDBCADABDCDADBBCDBB
1809,6,94,50,181,DADCACBCDAACBDBACACB
1810,30,69,79,247,BAACDCCCDBDCAAAAADAC
1811,6,83,66,194,CABAACACCDDCABADDDAD
1812,13,35,100,211,DCBBACCDBACDBCADAACA
1813,11,90,69,215,BADDDCDABCAABADDCABB
1814,13,68,41,155,BDDCBBABCDBACCCCCDDD
1815,24,62,81,231,ADCBCDBCDDBCCCCABBBC
1816,20,80,21,151,CCDCBCCABBDBCDBCABBC
1817,24,95,32,191,CBDBCBCBDBDBCCDBDDBB
1818,22,52,48,168,CBBADCACBABADCBABBDC
1819,25,59,51,185,DBBACBBCCADBBDCCDCDA
1820,28,81,24,173,BBDCCCBCABBBDAAABDAC
1821,19,99,73,246,DDBBACBBCDDCBBCCAACB
1822,20,26,73,175,CDCDBABDBDBDDAAABBDC
1823,23,51,71,203,CDBABCACCDCBABDCCBBB
1824,12,34,53,137,CBDCBBDCDBADDDDBACBB
1825,8,92,61,199,ABADADACDCBACDBAADDC
1826,26,22,96,218,ACBCCBBBCDCDCCCAADCD
1827,30,65,90,260,ABDABCCDDDBDBDDCBBCA
1828,26,27,73,188,ABDCBDBCAADBBBCBABAC
1829,24,43,53,170,ADAAAABBCDACDAAADCCC
1830,17,61,80,215,CCCBBBCAAACADDAABADA
1831,5,27,65,134,BCCBAAACBCDDCCDABDBA
1832,30,30,31,136,BCCCBBBDDAADBAADADDD
1833,27,37,35,143,ADBCADCBCACACAADDDCB
1834,7,26,39,98,DCADDCBDCCCDCDAADCCB
1835,28,39,62,188,CACCBDBBDCDAABDBDCAB
1836,20,63,87,233,DDDBBBACBBCDADBCCAAB
1837,26,49,41,162,DADCBDCDCCABACACBADB
1838,9,46,63,158,ACDCBACADDBCADCACCBD
1839,8,73,92,227,ACACDBDBDCABABCCDAAB
1840,22,70,59,202,BAADADDCDDDDBDBCCDDA
1841,29,20,31,124,CBADCDDDCDABBCCDBDCC
1842,27,32,88,218,DCDDCBBBBACBDBDBBDCD
1843,9,90,21,139,BCCBDADCCAADBBBBADCD
1844,30,25,53,164,ADCDBDBBBBCAABCCCBDD
1845,12,82,67,206,DAABCDDDACDACDADDDAD
1846,7,20,76,148,BBDAABDCCDAACDADDBAC
1847,15,44,24,110,CACCACDBBACAABBABBDD
1848,5,32,73,151,BDDAAADDACABACBCCCAA
1849,26,67,25,156,BABBBBACBCBCBDBCCCBA
1850,17,94,40,188,BACCADBBCABCCDCBCBBB
1851,12,62,54,167,CCBBBDBBDBAACBACCBDB
1852,6,20,26,71,CDBABCCABBADAADADBBA
1853,17,94,60,218,ADACAABBCADCAACBCDDB
1854,5,75,40,145,CBBADDAABDACCBADAACB
1855,13,98,91,260,BBCBCDBABCCDDCAADCDD
1856,7,76,30,135,CADCAAADABBAAADACAAD
1857,6,33,27,85,BDADBBBACDBBADCADCDD
1858,10,93,67,213,DCDDABCCADDAACBCCBCB
1859,14,65,44,159,CCACADDDCBBBBDBDDCAC
1860,12,97,20,151,AADCABDDCABDCDCAACBC
1861,20,90,25,167,BADDBACACDBBADDADBBD
1862,30,41,48,173,ACAADBDCBDDBDCDAAADD
1863,28,96,91,288,ADADBABDABCBCBDDBADD
1864,9,29,81,168,DDDACBBCACACBBACADAB
1865,21,39,42,144,BBBDACDADDCABBBBCADA
1866,8,67,76,197,ACDDADCBAAAADDCBBDDC
1867,26,88,95,282,BBBCBABBCBCDCAABDCAA
1868,21,67,34,160,CCDBCCBDADDACDDBAABD
1869,6,94,52,184,ABACABCADCDCAAACCDBD
1870,27,98,28,194,BDDABDDBBCCBDCDAACAD
1871,20,20,90,195,DCCDADDDDACABBBDCBAA
1872,27,84,24,174,DCDACBCAABDAAABADDBD
1873,30,86,28,188,CCBDDDCBACCDDCBBCBBD
1874,5,34,81,165,ACBDCDCAACCBCBACBDCC
1875,18,71,43,171,BCAAACDAABBADBBBCDCD
1876,6,92,41,165,DAADCBAABADCABCDAAAD
1877,28,60,75,228,DDDAADCBAABDADDBCCBB
1878,21,43,52,163,BBDDBDADDBBBADABCBCA
1879,10,55,73,184,DBBDCDDDDBCCDBDBCBBC
1880,22,64,33,157,ACCACCADDCBDDAABDABD
1881,7,25,76,153,CBBCCDDBBCCAADBDBABB
1882,21,53,25,132,BDADDBBDDCCABADCCCDD
1883,6,41,22,86,ABBCDBDCABDDACABCCBB
1884,5,89,56,183,CBBBDDBDBDDCCACCBADB
1885,12,63,94,228,DCCBBBCADABADADCCBCC
1886,16,21,27,93,DAADBDAABDBAABAAAABA
1887,15,94,68,226,DADACAABDCDDDCDCDBBD
1888,10,20,50,115,CDAABACCBDACABCADDDB
1889,21,22,38,121,ADBCCBDCCCBCDAABBBDA
1890,9,23,52,119,DABAACCBCBCDBDBCBBAD
1891,8,23,35,91,DADBBACBACADBCACBBBC
1892,5,35,73,154,BCBCDDADABCADAABCCDD
1893,10,98,97,263,ACCADABABACABACBCCBD
1894,22,41,87,215,CADBACCABADDDDACBBCD
1895,26,77,94,270,BBBDDABDBDDBACCDDCDD
1896,27,94,64,244,AABACAABDCCDAADBAABD
1897,8,47,95,205,BABBDACBCAACBDBACABB
1898,5,31,90,176,CBDABACDBCDABBDCDBBD
1899,29,76,63,228,DCACBDCBBBAAABBABBCB
1900,19,62,79,218,DACCBADBBDBDCBDBCDAB
1901,8,75,79,209,BCACADDBCCACDAADBAAA
1902,11,66,85,215,ACDACBBCADCDBDADBDAC
1903,5,46,42,119,ACDDBBBAABAABDBBACCC
1904,13,61,35,139,ABCCDBBABCCDABDBDBDA
1905,15,92,30,167,DCDBADADADDCDABBDCCD
1906,25,24,84,200,BABCADAABCBADCDAACCA
1907,23,84,89,263,BBABCCBBDBCCCCCDDCDB
1908,14,63,89,224,CAAADBADDCABBCDCCCBB
1909,7,78,60,182,ABBBDDCCDCADCAABACBA
1910,19,46,39,142,ACBDAABDCDDDDAADDACC
1911,24,80,72,236,CBBABDADDBDDCBDCDCAA
1912,10,42,31,108,BDBABCABDCDBABDDABBD
1913,8,57,50,148,ADADCDAAAABCACACBDCA
1914,6,57,75,181,CBACCDDCCABABCCDBDAC
1915,6,48,73,169,DACBDAABABBBCADDDCAB
1916,7,53,24,103,ACDDDCBCDBACDDBABBCA
1917,5,24,34,85,ACCAABCCCCDCABCDBACB
1918,18,85,32,169,DABCABDCADDBDBBBBBBB
1919,13,93,56,203,BDDDBDDCCDDDBADCADCC
1920,5,89,26,138,CDCABDADDBDBCACABCCB
1921,12,85,80,229,AADADBBADDBDBABBBADB
1922,21,22,91,200,CBDCCADBACCAABBBBACA
1923,28,54,60,200,CDDCAAAACABDABBBDCDA
1924,21,34,45,143,ACADBCBBDCCADACABBDD
1925,13,50,89,209,BBAADDDDDACAABBCDACA
1926,10,66,53,165,CABADDACDBCACDCAABDA
1927,27,76,62,223,BADBDBBCDCBCCABABCDA
1928,7,41,58,142,BBADCABACCAADCCCDDBD
1929,21,43,97,230,ACCACCCBDBCDBCDCBAAA
1930,30,53,59,201,ACCBBDDBCCAABAAAACCB
1931,27,56,88,242,BBCCDDCBBDCADCDCACDA
1932,29,75,47,203,BBAACCCDBBACBAACCDAA
1933,20,24,30,109,BABDDABCACCDABCAAADD
1934,29,67,28,167,CBABAADABACBCBDAAADB
1935,26,69,58,208,BBCBBBDBCDBDCDBDDBBD
1936,20,72,73,221,DBBABBBDCAABBCCBDDAD
1937,6,34,87,176,CCACCCABBCAABADDDDBD
1938,25,35,70,190,ACAAACADBABDDBBCBCCB
1939,16,78,69,213,AAABDDABDBBCCDBCDCAB
1940,22,59,38,160,CBBDDDAABCDDAACCABAC
1941,16,27,90,194,CBCDBDCDBCBAABAAABBD
1942,9,50,37,123,ACACADCDBBDDBCAABABB
1943,21,51,44,159,BCDDBDCDCDADBDACCDCC
1944,21,85,27,167,CABDCAADAACADADDABBC
1945,14,57,54,166,CBAADAABDCDBBABBDABA
1946,18,22,60,148,DBBDCAAAACDDBDABCBAD
1947,19,94,92,270,DBBACAABABACACABBABC
1948,10,27,68,149,AACABCCCCDBDCDDBDABB
1949,24,57,43,169,BAACDCAABCDDDADDCBAA
1950,25,94,69,247,ACDADCCCDDADBDACADCD
1951,17,85,66,218,DDCABCDCCBBDCBDBBCCA
1952,13,81,67,207,DCAACACACBCBCDCBBADA
1953,25,100,31,196,BBABAAAACABBCAADACBD
1954,10,59,38,136,AACDCCDCCBCADBDAACCD
1955,18,55,72,199,DBADBCACCADBDDCDBCDA
1956,12,79,96,247,BBABABCDADDCBADAABDC
1957,30,95,52,233,ACADACACBCAADDCCAACC
1958,8,66,37,137,DBCCBCCCDCCDDCBDBBBD
1959,26,35,25,124,CBCCCDBBCCACACBCABAB
1960,13,78,56,188,DADCABDCBBDCDDACDBDD
1961,16,35,87,197,DABCDCDCDDCACADBAACB
1962,5,41,59,139,DCBADCBCBBDBADDDDDBC
1963,5,23,67,133,AACBAACCBCDDACCCDCBC
1964,24,66,100,264,CBCDCABBBDBCDBDBCBDD
1965,23,82,72,236,DBBACADCBCBCDBAADADD
1966,11,69,59,179,CDCBAADCABABDBBBDDCC
1967,14,68,35,148,BCDDDAACDBCDABBBCCBD
1968,29,30,84,214,BACACADCDABCABABABDA
1969,15,56,53,165,CBDDACDBBACDBDCDBAAB
1970,9,59,55,159,CCCBCCBCDAACCCAADAAB
1971,21,78,69,223,AACCCCACCDCCAABADDDD
1972,17,58,97,237,DADCDCCDABDCDAABDDCD
1973,16,72,61,195,CDCCCCBBBAADDBBDDCAC
1974,30,20,32,128,DBDCCCDACAAAAABDCDCD
1975,9,76,51,170,ABDCABADDCADBCBDAAAB
1976,15,52,31,128,CDACDDADDBACDDADDADC
1977,16,54,57,171,DDDBACDBACDADABBBCCD
1978,6,69,73,190,DDCBBDCDDBCCBDDCCABB
1979,20,39,88,211,BAADCCACABCDABDBBDAD
1980,19,38,36,130,BCBBCBDBDADBBAABAACC
1981,20,27,44,133,CDCBDDABBDBBBACDBCDB
1982,29,63,97,266,DDDABADCDABCBBDACCCA
1983,12,46,83,194,BBCCDCABDBCCACBCBABB
1984,16,23,65,152,BABCABBBCBBDACBDDDBC
1985,29,54,59,200,CBBDCBDBCCCAACBCDACC
1986,15,93,23,157,DABBABACDBABDBAACBDD
1987,28,22,67,178,AAACCBDBDDBADCABDACC
1988,20,39,95,221,BCBDCADCDDDADCAABCBB
1989,7,42,36,110,CDAAABCCCABACADBACAC
1990,6,43,39,113,ADAABADADBADBDBBABDB
1991,24,79,41,188,CABDDDCBCDCBABDCACDC
1992,27,59,72,221,ABDDCBADDCCBDCDCCAAD
1993,10,74,65,191,CADDDCBABDDBCBBDAABA
1994,27,33,34,138,CBCCCBABDADBDBDCCACC
1995,9,72,55,172,DACACCCCCDABCACDDABA
1996,23,31,73,186,BBBCADAABAACCCCDBADD
1997,5,26,40,96,BBBACCADDADCCCBDABBD
1998,30,66,61,217,DADDCCDABBBACCCBBACD
1999,23,72,25,155,CCBADCDADCCDDDCDCACB
2000,23,90,37,191,CCCBBBDCCCBCDBAACADD
2001,22,36,70,185,CBBBADABCDCACADDAAAA
2002,15,74,73,213,DBCDADBADBCCDDDACBBA
2003,27,85,88,271,ADBDDDBADCBADCDAABDA
2004,9,79,72,205,CCDDCCDAACACDDCACDCB
2005,19,96,84,260,BDCBDDDADABDABDCCDAD
2006,13,84,53,189,BACADDADADAAADDDCDDA
2007,19,90,48,200,AAACADADBADBBCBBBCBB
2008,29,69,86,256,BABDCBCDCDAACAABACDB
2009,26,38,26,129,BAACDADCCADCBBCADABC
2010,24,26,79,192,BAABBBBCAABCABBCBACA
2011,15,34,30,109,BABCDBABCDDCBABCBCCC
2012,10,79,89,232,ADCACDDBACCCCBAABBCD
2013,10,83,53,182,BACADAADADCACABDCDDA
2014,7,63,61,168,CBDADBACDBBDABDBDBBD
2015,13,70,49,169,CABACDCABCBDDCCAABCD
2016,18,68,58,191,DDDAAAABBCBDCAADDCCC
2017,8,99,92,253,BDBDBDADDCBCAADCBDCD
2018,20,95,31,181,DDBCDCCAAABBBAAADCCD
2019,17,44,60,168,DCCDBCACBBCABACCBCAA
2020,16,38,38,127,BCBADABABBACDCACAADA
2021,8,66,89,215,DBDCBAAABBBBCDBACCDC
2022,19,76,81,235,CCBBCDACBADDDADAAAAB
2023,18,81,25,154,DBDADCDDDABCCDABDBDC
2024,12,81,22,138,BCDACCCCAADDAAACCCCD
2025,18,93,45,196,BCCBCDCCDACDACABBDCC
2026,18,76,88,244,AADADDCBCBDBCDDDBACC
2027,5,83,59,181,BADBDABDBBADAACCACBA
2028,23,40,95,228,BADCABCBDDCCCDDABACA
2029,7,67,84,207,AAACAACADBBDDDDAADAA
2030,7,81,44,161,CCCBCACDACCCADADBCDC
2031,7,32,90,181,CABDBAACDCACBDBABBDA
2032,7,78,77,207,ADCBDACDABCCCCBBCDCC
2033,28,86,64,238,ADBABAAAAABAABCACDCD
2034,13,65,83,215,ABDBBCCBDAABABDAABAA
2035,6,42,34,105,ADADCBDADCDABACAACBD
2036,23,70,37,171,DAADBBDCBBAADABDADCB
2037,16,75,48,179,DBBAABABADBDBCDADCBC
2038,6,56,50,143,ABCDACCDBDCABADCAABD
2039,18,73,32,157,AACAAADBAADCCAAADBDC
2040,30,45,54,186,CDDDDBBBBDCACBDDCBAB
2041,15,50,38,137,CADCDAACADABDDCCDADC
2042,12,75,87,229,CCDCAACABABBADDBDABC
2043,22,98,80,262,BBBADBCADCCADDCABDBA
2044,11,41,27,103,AACCADBBAAAADDBAADBD
2045,25,100,78,267,AAACBCCADCDBAADDADAC
2046,14,58,27,126,DCABDDCCABDDCDBADCDB
2047,14,49,58,164,DABDBDDABDDAACCDDBDA
2048,12,78,79,220,BBBADBCCBDCDBBACADAB
2049,26,31,60,173,AABADCDAADCADBBACDAD
2050,28,93,55,231,CBDCBBDBBDCBBDBACCBA
2051,25,97,71,253,AAACBDCAAAABAADCAACB
2052,5,24,29,77,DBCCCAABBBCAADACDABB
2053,5,55,33,114,BDCBABACDABCADCACBBB
2054,27,45,59,187,ADDBAABACDDCAACBABCC
2055,30,82,39,200,BDDDABBAAADBCAAAAADA
2056,30,62,53,201,CAADABBBBDDBDCADDCBC
2057,12,93,49,190,ABCDDBCBCDADDCBDCCBB
2058,28,40,53,175,CBCBDABBDDDDDDBADBAC
2059,28,99,49,228,ABACCDBDADCDDACBBBDC
2060,19,99,60,227,CBBDCBBABABCBCCDBDBB
2061,27,39,37,148,ABDABCAAABDCDAAABACC
2062,30,30,99,238,AABBBAAACCDDDADCDACA
2063,18,71,97,252,DCBAAADABAABCAAAADDD
2064,8,82,82,221,DDBADDDCAAABCCACCCCC
2065,18,31,22,100,ABCABDCBBCBDBBABABCC
2066,26,31,99,231,ADCDAADBCDBBADADABCA
2067,11,27,29,92,ABDACBDCCACDDBCACBBC
2068,5,97,22,140,DDDDABAABCACAADADDCA
2069,30,92,72,260,AACCBABABCBBACADACBB
2070,15,54,87,214,CDAADACADABDBBBCCBAD
2071,7,81,43,159,DBCACDBBDBDABDCBBACA
2072,8,63,20,109,CDBDCCDBABCABADBDCBB
2073,10,44,67,164,DAACCBDDDACBCABBBADA
2074,17,46,53,159,ADBBCCCDCACBAABCCDAD
2075,13,54,58,167,AACBCCCBDBBDDACCDCDD
2076,18,78,25,151,ABADCCDCBACACDCAABDC
2077,18,44,96,224,CCCCDCDBBBBACBCCDBAC
2078,19,47,73,194,DDBADBDCCDABDCABBDAB
2079,16,73,86,234,BCADDDDBBBBCADCCCDCB
2080,6,79,41,152,DDADBDABBAABBDADAACC
2081,11,90,65,209,CBDACBACDCCDABBADDCC
2082,18,90,37,181,BDAADAADBACCBBBCBDCA
2083,8,57,42,136,BAACBBDCBABABBADABBC
2084,15,77,88,239,CCBCDBCBBACDAADCBBDD
2085,28,23,58,166,DCBACABACDBCADCABDDB
2086,22,80,54,205,BACABADDDDDDBACCACCB
2087,20,71,28,153,ADBBCDBCABDBDBBDBCDA
2088,6,45,65,154,DBABCDBAABDBCCDACDBB
2089,16,32,27,104,CAADACACBDCDBABABDBB
2090,25,83,92,271,CCABBDDDACCACBDABADD
2091,22,50,47,164,CAACDBACDDBADAACBDDA
2092,22,80,87,254,DDCCACACBCABDAACBAAC
2093,6,75,62,180,DCDDDABBCACDDDDDBACC
2094,12,69,99,241,BAADCACBBBDBBCBCBBAB
2095,26,58,51,186,ACBAACDDBCACDCCCCDBA
2096,17,58,84,218,BCCDDDACBDDABCDBDCDA
2097,8,50,85,193,DCBDDDCBDDCBACDACDAD
2098,14,57,66,184,DBDCCBBBDDAABDCDDBDA
2099,11,23,97,190,BDADAADBACAACDDDDABD
2100,14,36,52,142,ADDCCDCBCCDADABDCADC
2101,15,69,21,130,BABDCDCACDCDABDBDADB
2102,23,84,72,238,DBBCCBDBDBCBCADBDDDA
2103,18,88,41,185,CADBACCABBDDACAADBCA
2104,5,30,58,127,CCBABDCABBDCABBCCADB
2105,15,52,100,232,ACBACDAAACDDDADBADCB
2106,25,47,26,136,BCCDDCAADBBBDACDBCBD
2107,9,50,36,122,DACCCDCCAAACAADADCAA
2108,19,76,48,186,CBACDBCADCCABADDCCDD
2109,30,65,80,245,AABBADDADDCDACDDDACD
2110,17,100,27,174,CCABBBABBBBBDBDDAABD
2111,20,91,69,234,BBAADDDCDAAADADACBCA
2112,24,81,85,256,DDDADDCADCCCCAAACBBA
2113,20,87,41,188,BADDDCDCACACDCBDABBA
2114,14,41,63,163,CCACCADACBCCADABCCBD
2115,12,31,49,128,DBCCCDDCBBDABAABBACC
2116,6,75,46,156,DACDBCADCAACBADCABDB
2117,6,91,23,137,AAABBBCAABABACADACBA
2118,19,88,92,264,BDABBCBDCDBDBACBDACB
2119,8,25,29,84,CDDDCABDBCBDDCBBDACA
2120,26,43,83,219,BDADBCBBAABBCBCABBBA
2121,15,97,83,251,DABCADABDDAABADDBCCA
2122,26,76,21,159,CBBCBDAAABBBBCCBDADC
2123,26,77,41,190,CACDBBADADDDDABBBACC
2124,25,83,42,196,CBBAAAAABDCADABBCBBA
2125,15,33,65,160,DDCBCDDACDBDDBCBDBDA
2126,9,25,38,100,BBDDBABBBBDCCDDCBBCD
2127,30,75,39,193,BDABAABDCBCDDCBBCBAD
2128,10,49,22,102,BABDDBBCBABBACCBBADA
2129,16,71,41,164,CCACCACCADAAACCACCDD
2130,7,48,33,111,CDDDBBCBACADAAABAAAC
2131,18,68,21,135,ACABBBBDCBDBDABDDCBD
2132,20,20,41,121,CADCBBDDBCDAADBDBDBA
2133,7,97,90,246,AAABDDBDABCDBACAABDC
2134,27,84,83,262,BCACBCDAAAABDCDDADDB
2135,6,36,68,150,DDAACDBCCACDAABCACCC
2136,20,65,27,145,DCBBAABDCCACBCDDDDBA
2137,15,81,51,187,DDBBCACDABBADDBBBBBC
2138,6,35,65,144,CCACADDDDABBABACBDAA
2139,29,48,67,206,ADDDBBBAADADDBABDAAA
2140,26,35,83,211,BABADCADDACCCBCDCACD
2141,11,71,49,166,DACADAAACACCAAADBBDB
2142,12,40,20,94,DAADCAABDDDADBBADCBD
2143,22,34,50,153,AAACDDCCCDCADDBBBBBA
2144,27,46,23,134,CCCACCDDDCBBADDAADBC
2145,29,79,94,278,ADADDDDCDABACACDABBB
2146,18,28,96,208,BDABCDCCADBDBACACCAB
2147,17,83,90,252,CBCBDABDCBDCCDABCDCC
2148,5,28,88,170,DACDCDDBADBBABDDCACD
2149,11,44,21,97,DABBDAADBDCCDCBBDDDC
2150,30,88,25,185,ABCAABCDCBDBABBBCBCD
2151,14,39,30,112,BDBDDBBDBDCDBABDCDCA
2152,14,23,40,111,CCABBBABCDDDCCDADCBB
2153,9,87,47,175,ADBDBDDDCBABCCDBABCB
2154,16,82,34,165,ADDDDDDDADBACDCCADDC
2155,29,46,38,161,DBAABABACDDBCCDDBDDC
2156,14,26,51,130,CBBCDAADBCABABDBAADB
2157,10,91,78,228,BBBABDCCCBCBCBBACBBA
2158,29,24,55,164,ABDCCAACACAAABDBCADD
2159,9,48,49,139,ACDBBDBADBBDCABDACBC
2160,13,56,34,133,BBABCBCCCABDDCADABBB
2161,28,62,48,190,ADCDBAAACBCBDDADCBCC
2162,24,41,62,182,CCAADDDBABACBDDAAAAB
2163,23,56,64,198,BDAAACCBBDCDABACCBCD
2164,25,77,78,244,CAABADCDCBBACDDCBBBC
2165,27,29,27,123,CBCCCBADBCCDBBBDBACA
2166,17,22,44,122,AAABCBABADCDCDAABADC
2167,21,72,30,159,CCADDADBBDCCCAAADDDD
2168,21,71,96,257,CBBACDBBBABBDADBCDBA
2169,8,73,69,192,BBCBCACCCAABBABCBCBA
2170,29,94,29,195,CABBCDDBAADCDBBABCBB
2171,11,70,87,222,BAACADBCADDCACACDDBA
2172,9,69,55,169,ACDAABBACCDDDADBDDAD
2173,21,47,30,134,ABDCBCCDBDBCCACCBDAB
2174,15,44,56,158,BDBDCADCDDBBBADBAACD
2175,16,22,94,195,CACBDBCBAACCABACACDA
2176,17,86,84,246,DACDDABDADBBADBBDDBD
2177,17,32,38,123,BADDAABDAABADCBCBDCA
2178,24,22,81,191,DABABCBDBABACCABDADC
2179,24,56,100,254,DBCACADADCADCBACDDDA
2180,15,46,45,143,CBBBDABDDBCDDCDDBDAA
2181,9,58,45,143,BDCBDDDCABBDABABCCAB
2182,9,30,82,171,ACBCDBDBACABCDAACDBC
2183,23,43,42,152,BBBBCCBAAABAAAAABCDB
2184,16,38,43,134,ADDACCBADBBAADAAABBC
2185,23,80,56,210,CDDAAADDBCBBDBCABDCC
2186,7,36,63,144,BBADDBAAAAABCBBDBCAD
2187,21,30,61,163,CAADACBADDADADBCCADB
2188,20,69,35,161,BDCCACAAACCBBCDBAADD
2189,6,32,33,93,CDADBBADDDCACBDBBBCB
2190,14,41,33,118,DABBBBDDDCDCAAAADBAB
2191,7,20,21,65,ABABABCDCCAABACBBCCC
2192,13,89,99,263,DACCCCBDBCBBBDABDBCB
2193,17,100,83,258,BAAABBCABBDBCACACBAC
2194,25,46,20,126,BBDBBBAACCCCDDDCAAAD
2195,5,31,77,156,BADACADCBDABAABBDCCC
2196,11,64,86,215,ADCCCBCDDADCBDCCBCDB
2197,7,23,51,113,DBACBBDABADDABBDABCB
2198,22,99,71,249,ABADBDADDCBACADCBCDB
2199,12,46,28,112,BABAACCACACDABBCCBBA
2200,16,78,76,224,CABABCCCDDDABDABDDCA
2201,30,53,93,252,ACBACCCBDADBBDAAABAC
2202,29,56,26,153,DCCDDDADCAADCADCBDAA
2203,26,75,73,236,DABDCBBBCCCCBBBCDACB
2204,9,35,82,176,CAABCCCBABDDDBDACACB
2205,17,81,25,152,BBABADDDBBCDDDAACDCA
2206,17,72,35,158,DCBBCDDCADBCBDDCABDC
2207,5,74,91,220,BBDACBBABBCDDDCAABBC
2208,25,74,69,227,ADCABBCBAADBDAABACAB
2209,11,62,72,192,DCDDAAADDCDDAAADCBAB
2210,20,80,23,154,BBBABAAACAABDBADBABD
2211,24,100,36,202,CCACCBCBAAACBDDAABBA
2212,11,80,84,228,DAACABBDAABDCDACCDBB
2213,24,32,43,144,AABBDCDCACADCCADBBAD
2214,24,79,100,277,BCAAAACDDBADCCBABACB
2215,17,71,75,217,DDBCACCCBAADABBBCBAA
2216,10,82,26,141,BBCBABCDDCACACCACCDD
2217,18,32,62,161,CDBAABDAACDACDBDCABD
2218,26,20,29,115,BBCAAABADDACBDCAACCC
2219,25,91,85,268,CCACACBDDBAACBDCBDDC
2220,23,50,51,172,AAAAACCDCBBAABDADDBC
2221,5,84,74,205,CCACDBBABBCACDDACBBB
2222,26,22,26,113,DADBDDABCCBADBAACCAA
2223,15,94,58,211,CCBCBDADBADCABBCCABC
2224,26,50,82,225,CDDCBCBCBCDDBCCAABAD
2225,12,75,50,174,ABCABCCBBABCBCAACBBB
