VisitorID,Zone,Time,Density,NodeU,NodeV,Weight,TaskPriority
2996,3,369,101,51,17,19,71
2997,25,1180,276,13,117,5,61
2998,105,1422,322,18,31,19,92
2999,122,784,213,53,49,20,18
3000,137,1036,339,5,100,4,43
3001,94,839,491,31,17,9,93
3002,98,1301,404,119,78,14,69
3003,132,583,292,20,30,18,17
3004,121,604,287,55,86,5,88
3005,82,382,460,46,102,11,20
3006,90,584,124,29,73,18,59
3007,178,639,207,44,65,15,68
3008,187,229,386,39,88,3,57
3009,131,1114,222,120,27,19,69
3010,98,249,128,15,37,7,1
3011,60,1093,119,3,7,12,1
3012,145,1067,53,50,68,3,37
3013,108,1185,70,14,84,2,67
3014,30,586,121,67,118,2,38
3015,48,331,61,29,30,14,58
3016,108,954,309,24,36,7,22
3017,200,16,117,19,90,4,12
3018,146,1368,149,23,87,12,23
3019,167,1239,493,24,117,14,87
3020,10,222,463,43,95,5,12
3021,49,104,158,14,91,2,54
3022,126,544,277,79,8,8,45
3023,130,77,189,30,70,1,34
3024,5,812,292,3,20,11,34
3025,157,681,143,99,72,11,82
3026,13,274,41,89,60,10,76
3027,128,1164,18,56,80,6,41
3028,111,916,296,33,120,13,25
3029,116,1278,243,80,47,20,84
3030,45,113,491,90,116,16,73
3031,13,170,282,95,108,17,96
3032,183,215,189,69,120,7,64
3033,73,835,335,58,83,8,90
3034,3,876,77,11,77,5,12
3035,49,176,158,65,64,17,74
3036,192,176,485,120,55,2,63
3037,1,463,115,103,82,10,30
3038,139,794,150,28,40,2,96
3039,28,854,205,24,44,10,57
3040,8,1099,447,115,14,9,33
3041,120,1263,29,83,85,8,48
3042,174,1435,478,68,42,8,28
3043,130,168,233,99,13,6,48
3044,157,124,429,118,109,16,58
3045,160,454,203,110,40,3,98
3046,122,161,416,72,113,11,49
3047,63,40,175,105,70,1,68
3048,33,468,145,114,108,8,52
3049,114,363,284,2,12,7,75
3050,57,276,146,96,5,20,29
3051,6,879,234,112,91,13,41
3052,6,1208,330,33,76,10,64
3053,188,50,99,18,56,19,39
3054,35,666,298,4,119,19,40
3055,96,728,39,22,4,11,6
3056,189,71,186,8,36,20,41
3057,94,591,224,52,100,4,2
3058,174,1432,268,56,77,12,70
3059,72,304,60,119,33,11,10
3060,195,1354,422,118,10,5,73
3061,84,54,371,24,28,14,94
3062,181,302,186,97,10,5,58
3063,32,527,291,28,77,14,10
3064,184,573,465,14,102,13,1
3065,78,990,16,21,69,9,72
3066,47,829,79,95,88,3,83
3067,2,1064,152,98,112,11,71
3068,182,508,275,104,101,14,85
3069,141,1263,357,67,1,9,53
3070,182,301,109,26,31,8,66
3071,19,1177,432,2,90,14,52
3072,98,1092,454,99,83,9,65
3073,140,105,334,53,5,14,23
3074,32,611,127,27,107,3,54
3075,73,1323,351,77,81,19,48
3076,52,96,17,75,83,8,93
3077,184,1334,162,40,19,2,13
3078,89,740,181,5,87,10,99
3079,69,49,482,26,74,11,99
3080,95,791,459,101,43,10,26
3081,2,55,84,58,34,7,87
3082,107,912,185,15,105,13,15
3083,137,857,452,23,94,11,33
3084,129,557,103,55,98,16,1
3085,78,1147,56,37,105,13,9
3086,57,957,222,46,89,15,46
3087,139,1181,261,79,82,12,39
3088,66,1310,153,47,54,7,45
3089,196,389,44,65,14,10,5
3090,93,1244,485,39,109,8,47
3091,78,678,282,115,1,8,62
3092,134,1091,136,5,98,1,78
3093,20,413,157,3,73,8,87
3094,11,449,167,9,36,2,55
3095,51,1136,351,17,52,7,5
3096,168,49,175,64,21,8,96
3097,49,1331,78,11,73,15,83
3098,169,1374,317,108,114,19,97
3099,180,99,494,73,51,10,20
3100,82,118,248,39,1,16,48
3101,174,1007,14,24,35,7,37
3102,139,763,372,94,23,5,45
3103,178,865,257,33,66,3,58
3104,106,188,173,28,90,16,65
3105,59,150,193,10,8,19,51
3106,187,1246,277,29,75,4,7
3107,46,937,178,6,14,2,11
3108,181,63,65,105,89,13,38
3109,174,1066,264,37,33,3,84
3110,77,585,420,60,34,6,42
3111,33,847,355,57,67,3,37
3112,86,1415,37,28,114,16,44
3113,148,949,389,110,6,15,25
3114,29,1126,320,13,19,7,81
3115,78,851,357,28,5,14,60
3116,162,1125,402,36,21,10,87
3117,121,596,326,57,97,8,2
3118,133,1129,334,10,15,11,67
3119,111,347,100,91,13,17,91
3120,59,98,184,95,46,1,64
3121,119,1099,19,20,119,20,4
3122,37,447,214,58,3,19,37
3123,165,581,22,75,9,15,19
3124,24,757,256,4,114,15,86
3125,62,725,205,70,110,13,96
3126,15,859,497,44,54,4,81
3127,90,806,106,87,110,12,42
3128,64,608,278,38,114,20,46
3129,123,745,326,64,44,1,5
3130,2,999,58,54,14,6,15
3131,87,1060,227,75,5,18,81
3132,65,278,10,83,49,20,93
3133,112,505,465,102,111,14,99
3134,19,996,113,75,6,15,31
3135,157,731,181,37,49,15,10
3136,193,1134,98,114,11,16,55
3137,12,489,98,115,50,14,55
3138,39,181,222,86,94,1,46
3139,187,1239,56,103,35,7,26
3140,180,606,56,100,58,17,84
3141,59,655,455,115,82,4,53
3142,162,708,353,87,80,1,13
3143,5,1292,432,116,11,16,24
3144,167,111,498,105,32,1,88
3145,99,1017,36,93,98,14,74
3146,36,548,327,118,98,13,13
3147,68,49,56,48,106,4,72
3148,32,1031,103,42,31,9,19
3149,28,1074,153,90,105,4,52
3150,47,670,131,37,53,14,57
3151,8,880,155,110,5,13,73
3152,122,1111,75,120,93,15,71
3153,146,793,439,70,100,13,10
3154,182,113,311,13,7,12,57
3155,98,549,69,48,19,18,42
3156,186,1187,286,94,58,10,8
3157,155,1253,470,42,58,15,60
3158,97,162,242,97,85,9,42
3159,58,553,56,33,26,12,97
3160,24,763,406,24,57,9,31
3161,5,188,158,33,39,2,5
3162,150,1063,211,21,13,14,70
3163,35,44,151,53,9,3,62
3164,195,372,55,85,17,14,55
3165,178,1222,335,51,77,7,23
3166,126,676,290,103,109,12,95
3167,47,778,83,40,105,9,51
3168,69,581,403,9,109,14,86
3169,20,1364,192,76,63,9,25
3170,91,25,434,116,62,7,76
3171,78,68,143,100,24,16,70
3172,62,343,67,80,8,14,100
3173,62,1387,159,1,99,18,79
3174,101,71,430,48,81,7,51
3175,54,1387,195,25,4,10,64
3176,71,377,389,16,15,10,35
3177,174,1347,335,46,108,17,40
3178,62,681,430,88,119,6,23
3179,181,499,337,6,7,16,43
3180,116,608,42,83,13,1,71
3181,197,204,322,112,9,12,80
3182,157,1358,321,76,27,10,76
3183,59,978,194,105,117,10,31
3184,44,722,473,54,8,18,11
3185,25,276,422,111,101,16,69
3186,88,913,489,61,60,1,68
3187,168,1401,474,109,16,2,78
3188,90,27,41,33,71,4,88
3189,56,519,205,107,21,19,58
3190,124,954,231,102,69,8,62
3191,198,1078,42,99,49,2,47
3192,16,579,304,18,41,1,69
3193,11,148,435,66,63,11,72
3194,60,1163,496,57,63,3,39
3195,104,1121,63,118,51,4,70
3196,46,1226,360,7,59,13,31
3197,108,968,302,23,70,20,8
3198,151,421,208,94,106,5,9
3199,85,1226,41,34,86,10,93
3200,108,1020,42,9,38,9,86
3201,194,285,259,108,58,11,1
3202,185,729,129,38,101,5,44
3203,44,60,256,38,62,20,86
3204,5,52,44,114,75,3,63
3205,52,354,64,42,43,20,82
3206,164,1070,68,35,68,11,99
3207,46,421,119,17,13,14,80
3208,43,470,490,96,78,1,38
3209,162,1011,117,17,89,1,42
3210,3,355,427,78,74,1,16
3211,116,470,267,89,107,3,60
3212,114,881,345,95,116,8,50
3213,64,893,209,82,8,18,14
3214,159,618,421,24,9,15,78
3215,146,893,302,11,14,5,56
3216,106,303,325,118,64,8,25
3217,34,251,497,35,114,19,93
3218,131,42,448,94,113,4,7
3219,144,1018,53,74,75,8,71
3220,200,863,239,120,78,17,85
3221,71,381,306,29,84,5,72
3222,15,855,498,108,24,20,65
3223,198,358,342,114,116,10,16
3224,80,407,212,10,60,12,83
3225,163,578,18,13,91,18,44
3226,95,772,95,2,85,15,33
3227,88,624,371,114,8,5,82
3228,182,272,400,114,10,12,93
3229,15,446,284,48,90,5,66
3230,85,846,213,63,43,15,32
3231,164,854,122,119,72,4,89
3232,117,122,244,55,56,16,79
3233,187,85,397,5,93,5,49
3234,131,713,358,75,56,18,52
3235,132,1275,296,46,82,14,12
3236,88,564,44,39,70,11,99
3237,109,937,233,91,87,13,93
3238,84,86,19,29,36,9,81
3239,162,322,323,6,42,10,72
3240,6,1106,140,49,115,8,35
3241,171,252,33,117,112,14,60
3242,8,1337,305,118,14,15,79
3243,27,104,194,106,78,20,75
3244,120,1131,334,55,94,6,2
3245,128,1365,474,47,71,9,6
3246,191,1267,335,100,117,14,95
3247,126,509,229,42,68,11,45
3248,153,1430,413,65,95,11,80
3249,102,379,75,87,106,3,39
3250,161,767,469,34,45,18,83
3251,49,480,85,50,89,1,48
3252,36,121,234,80,10,10,91
3253,55,222,431,64,77,17,61
3254,186,643,292,82,91,8,95
3255,84,117,271,87,33,3,38
3256,163,59,145,77,40,10,12
3257,133,172,15,38,84,15,70
3258,10,779,158,9,33,4,19
3259,111,124,214,60,1,13,59
3260,26,833,321,82,110,9,38
3261,152,181,432,108,36,10,19
3262,92,1077,101,98,96,11,22
3263,173,1432,29,1,58,4,17
3264,130,858,41,71,90,17,20
3265,30,395,317,120,66,20,82
3266,142,1077,371,102,48,15,71
3267,103,1113,259,105,56,15,42
3268,49,57,327,30,42,10,72
3269,159,1192,258,6,112,1,80
3270,105,1315,200,34,97,1,33
3271,19,68,414,32,101,16,91
3272,200,1283,279,19,20,2,46
3273,186,43,247,46,68,10,52
3274,100,214,164,108,14,18,47
3275,88,915,192,37,25,7,43
3276,33,326,14,51,34,16,96
3277,109,743,454,38,114,16,51
3278,43,592,160,76,73,12,37
3279,84,433,223,15,37,3,41
3280,147,1367,318,35,69,16,8
3281,115,823,498,29,63,2,61
3282,80,1273,318,103,41,14,82
3283,14,431,209,67,96,17,74
3284,165,661,458,34,26,9,32
3285,66,313,404,31,113,12,64
3286,110,493,10,119,100,17,70
3287,105,945,348,104,105,10,71
3288,85,553,434,120,112,14,51
3289,6,1202,35,73,99,19,64
3290,179,522,26,28,117,11,61
3291,51,766,390,94,46,12,44
3292,169,580,260,68,41,9,42
3293,162,854,472,114,100,9,63
3294,45,812,202,57,65,12,67
3295,155,738,375,25,89,8,1
3296,145,146,133,93,118,7,19
3297,4,520,188,32,17,13,67
3298,87,749,141,46,91,20,33
3299,184,1029,356,20,41,19,51
3300,37,552,466,67,11,9,38
3301,164,617,174,34,90,8,89
3302,146,174,355,95,72,18,17
3303,23,253,385,45,104,17,91
3304,118,1124,328,86,27,3,56
3305,98,405,61,69,83,12,82
3306,91,391,480,103,67,14,30
3307,117,42,434,64,73,11,13
3308,23,1279,108,60,27,12,94
3309,54,1180,160,6,17,12,99
3310,83,1266,190,3,92,17,83
3311,120,342,219,105,61,9,84
3312,113,184,339,45,36,4,44
3313,121,1073,253,100,22,2,36
3314,187,1290,478,110,51,16,16
3315,102,1018,281,86,55,10,15
3316,61,1282,245,37,102,8,11
3317,159,286,336,115,51,1,87
3318,112,276,414,55,76,19,42
3319,125,758,469,117,58,20,90
3320,197,1216,80,106,93,18,10
3321,169,725,205,34,104,16,40
3322,189,958,31,19,77,4,57
3323,8,1116,13,109,90,17,61
3324,81,737,190,51,53,13,37
3325,21,482,256,108,89,5,7
3326,187,294,70,110,55,3,83
3327,158,1378,445,78,9,18,21
3328,117,1092,447,2,28,11,76
3329,178,135,41,15,30,18,62
3330,8,1209,166,19,4,17,98
3331,70,1310,214,68,119,9,84
3332,144,111,193,98,3,9,96
3333,24,532,57,73,82,19,2
3334,172,1073,438,100,60,15,51
3335,69,1082,362,78,108,10,30
3336,141,628,163,70,84,16,35
3337,95,627,133,74,111,2,38
3338,87,468,322,115,6,2,20
3339,129,522,23,78,77,11,19
3340,84,43,492,100,96,6,74
3341,135,378,221,68,75,1,72
3342,174,1009,284,58,32,7,6
3343,8,1119,194,77,118,6,45
3344,193,759,37,72,74,7,8
3345,45,192,303,89,18,5,25
3346,110,497,357,72,4,18,93
3347,38,789,206,63,50,2,98
3348,153,922,76,30,60,12,34
3349,9,235,342,89,84,9,14
3350,144,914,394,66,96,3,69
3351,142,438,109,29,75,17,53
3352,13,614,243,18,48,12,17
3353,9,225,348,98,5,10,98
3354,117,144,94,45,63,10,44
3355,25,552,219,41,89,3,32
3356,175,1041,254,106,89,1,54
3357,191,501,360,7,60,2,23
3358,120,357,255,71,109,18,40
3359,33,1280,221,51,107,13,22
3360,25,157,15,43,68,13,8
3361,25,1073,444,67,119,5,48
3362,171,983,323,12,26,12,87
3363,188,1235,88,64,34,8,49
3364,66,492,63,90,19,14,64
3365,137,364,238,42,65,6,1
3366,128,441,482,37,95,10,43
3367,134,396,399,5,27,13,80
3368,64,1133,84,67,107,10,39
3369,22,1061,224,98,50,5,28
3370,137,1407,323,55,83,3,76
3371,184,62,455,85,15,20,5
3372,177,758,380,73,69,1,33
3373,158,60,321,112,90,12,36
3374,64,42,408,96,84,2,83
3375,10,867,33,31,38,3,6
3376,86,237,488,27,21,7,76
3377,40,151,67,106,6,15,21
3378,186,0,15,70,51,5,85
3379,34,844,43,55,28,4,86
3380,153,1337,215,117,99,7,24
3381,27,66,64,107,80,5,46
3382,124,978,269,65,60,10,60
3383,20,474,240,29,86,15,54
3384,29,404,118,49,113,6,47
3385,122,787,30,31,86,1,72
3386,10,1004,334,43,97,9,36
3387,157,1099,473,91,22,14,85
3388,146,1412,93,48,28,13,17
3389,200,102,414,52,42,12,24
3390,59,1240,359,37,32,9,96
3391,65,914,147,44,112,20,34
3392,118,556,357,44,72,14,11
3393,45,659,423,62,67,16,89
3394,10,893,101,112,81,10,16
3395,9,865,385,79,90,18,90
3396,116,725,233,14,81,7,76
3397,105,1323,181,22,92,4,37
3398,82,102,437,37,112,8,27
3399,52,1374,303,61,73,20,1
3400,118,440,205,96,36,9,41
3401,50,1413,398,3,76,17,1
3402,38,518,154,13,76,6,52
3403,7,1026,421,19,33,7,87
3404,42,59,325,86,11,8,66
3405,94,273,470,109,23,20,20
3406,30,131,248,21,63,9,92
3407,128,698,202,43,26,3,100
3408,53,278,254,103,67,17,22
3409,39,64,44,114,75,11,68
3410,162,41,492,43,35,13,79
3411,9,440,265,114,67,9,94
3412,195,583,234,78,3,4,53
3413,112,964,491,49,104,7,64
3414,48,341,354,54,87,6,76
3415,136,743,259,52,20,10,73
3416,22,810,426,91,98,18,39
3417,41,985,191,52,118,15,11
3418,140,371,458,21,84,2,25
3419,22,1184,457,63,103,18,4
3420,65,371,18,58,17,7,59
3421,165,508,181,118,19,6,53
3422,75,134,77,36,57,3,73
3423,96,1269,65,99,67,3,61
3424,148,954,49,118,38,14,58
3425,56,814,123,74,34,9,38
3426,151,260,143,40,41,6,37
3427,116,334,373,14,82,19,26
3428,59,378,120,86,36,18,12
3429,199,522,452,72,15,2,20
3430,172,1042,74,26,51,7,36
3431,139,758,106,88,28,15,89
3432,77,572,404,109,71,8,14
3433,165,286,439,69,90,14,24
3434,168,1145,393,29,25,12,88
3435,150,743,441,42,13,5,93
3436,194,891,448,41,112,5,89
3437,161,1322,55,65,23,2,66
3438,161,134,59,80,48,1,34
3439,178,713,419,27,63,4,87
3440,114,433,125,51,31,20,3
3441,38,282,27,71,47,1,83
3442,156,658,102,23,18,18,25
3443,93,480,220,26,114,8,15
3444,1,473,337,32,105,11,2
3445,154,832,43,41,36,19,50
3446,98,342,63,86,89,15,91
3447,114,857,214,89,51,6,26
3448,153,1170,69,69,91,16,68
3449,194,1136,323,40,82,9,78
3450,150,757,12,24,53,15,10
3451,123,99,437,38,105,16,91
3452,174,705,348,82,40,16,73
3453,134,1303,11,23,108,16,57
3454,116,644,83,63,53,8,96
3455,6,402,76,68,18,4,91
3456,108,42,70,116,62,3,79
3457,158,1399,458,88,58,18,57
3458,62,153,399,120,73,13,62
3459,33,1011,491,113,47,8,72
3460,72,554,446,63,20,12,92
3461,148,1043,46,70,88,4,93
3462,10,1284,421,111,23,3,49
3463,68,1288,418,28,14,14,25
3464,48,55,460,115,23,10,48
3465,61,1096,234,82,32,4,64
3466,35,365,499,10,113,9,83
3467,110,172,188,32,80,20,19
3468,14,286,82,24,46,1,71
3469,142,598,463,98,11,8,22
3470,59,936,47,8,79,1,97
3471,106,392,497,54,36,1,10
3472,169,232,474,2,57,5,4
3473,161,582,131,97,52,14,46
3474,14,754,177,20,68,8,100
3475,98,1240,158,43,60,9,73
3476,12,557,499,24,79,7,31
3477,147,1369,43,38,17,11,61
3478,22,1149,150,45,86,10,6
3479,164,997,450,10,9,12,87
3480,146,1408,279,77,29,7,6
3481,41,409,231,19,11,10,92
3482,141,520,270,95,25,2,85
3483,146,950,368,4,49,5,4
3484,134,524,19,90,18,12,2
3485,30,518,323,74,6,19,17
3486,1,847,261,35,97,2,71
3487,103,1068,444,118,77,10,24
3488,106,424,254,67,46,19,17
3489,188,985,218,79,108,5,83
3490,34,1122,265,11,95,14,78
3491,190,1049,159,48,105,13,80
3492,111,641,339,69,9,11,28
3493,79,1400,373,108,21,19,45
3494,178,30,445,63,83,8,47
3495,9,219,409,114,69,17,74
3496,58,958,92,114,118,14,37
3497,136,39,297,105,99,6,74
3498,172,570,438,88,120,9,28
3499,111,615,433,118,66,15,96
3500,93,356,56,2,62,8,11
3501,189,862,156,72,42,1,21
3502,85,1145,227,57,78,11,7
3503,75,233,32,55,65,10,57
3504,154,585,412,22,2,18,94
3505,77,447,495,71,98,3,42
3506,6,419,357,96,31,2,84
3507,196,212,18,33,85,13,39
3508,115,399,341,51,29,18,28
3509,129,999,414,112,61,10,63
3510,64,1378,106,44,38,10,97
3511,181,597,356,86,35,1,76
3512,83,441,460,7,38,15,25
3513,33,163,161,26,33,9,34
3514,52,1358,204,63,118,16,86
3515,106,1394,309,37,104,13,60
3516,72,1351,46,4,109,8,72
3517,186,189,17,54,105,6,46
3518,101,1108,148,28,60,4,58
3519,156,153,32,107,70,1,55
3520,10,552,458,22,71,10,37
3521,52,1084,247,113,2,6,100
3522,171,266,164,112,78,15,7
3523,67,211,401,49,19,5,12
3524,89,1149,422,92,42,18,60
3525,2,1399,251,14,58,10,12
3526,115,388,414,14,102,5,21
3527,4,446,477,108,27,1,100
3528,181,66,284,22,78,13,61
3529,26,780,400,66,18,4,68
3530,162,1208,106,30,40,3,53
3531,179,231,48,65,103,11,22
3532,98,443,408,77,82,13,39
3533,85,1373,195,114,2,8,17
3534,194,1169,300,29,27,15,98
3535,8,1041,307,15,90,4,16
3536,96,1365,262,51,69,10,35
3537,91,1072,328,4,52,11,5
3538,21,1064,346,61,50,11,13
3539,181,385,477,23,54,1,44
3540,183,774,338,51,16,4,6
3541,80,208,266,70,3,2,78
3542,16,738,316,19,39,5,98
3543,81,1439,245,73,50,7,87
3544,123,828,16,87,56,9,13
3545,94,748,322,87,113,1,76
3546,160,927,210,110,118,13,1
3547,161,739,304,92,31,6,7
3548,26,240,269,56,22,15,64
3549,10,998,367,41,82,5,65
3550,117,1191,343,51,77,5,4
3551,105,1092,206,45,52,5,24
3552,16,925,405,21,35,20,28
3553,115,515,192,98,64,3,17
3554,72,304,78,101,30,7,94
3555,160,1279,312,8,64,17,81
3556,136,1410,365,96,58,11,100
3557,103,851,385,19,32,2,64
3558,107,786,121,113,58,13,39
3559,117,20,470,74,48,1,89
3560,148,1026,270,85,98,11,89
3561,63,349,498,84,86,19,55
3562,44,12,33,76,6,2,56
3563,157,509,158,17,119,11,66
3564,56,1017,221,106,120,20,80
3565,41,420,136,97,80,19,91
3566,21,431,466,83,102,7,16
3567,170,510,216,47,73,1,6
3568,112,1150,412,98,22,4,69
3569,31,1108,316,78,77,16,7
3570,24,433,498,111,89,14,41
3571,116,897,419,77,81,8,57
3572,103,36,76,18,94,15,31
3573,8,1249,67,1,91,10,39
3574,52,827,340,113,43,19,70
3575,198,115,23,7,19,5,74
3576,75,786,443,66,71,17,70
3577,151,1085,343,116,55,15,32
3578,62,176,56,81,20,6,25
3579,98,910,334,16,101,11,100
3580,161,806,269,105,65,7,14
3581,29,1371,473,54,87,15,96
3582,80,1070,62,91,65,12,22
3583,55,721,384,18,5,4,17
3584,87,432,409,93,33,6,7
3585,17,1258,381,106,48,19,82
3586,132,1258,158,46,24,8,74
3587,190,1108,49,70,110,14,4
3588,186,1086,329,60,78,13,67
3589,42,44,390,31,96,1,71
3590,73,45,379,45,80,5,22
3591,59,487,245,23,34,7,59
3592,192,1197,321,14,16,9,32
3593,98,132,165,65,64,4,68
3594,37,1337,267,11,44,20,44
3595,62,1407,381,24,46,16,83
3596,69,1255,250,85,63,12,23
3597,188,632,262,44,95,3,70
3598,87,478,97,17,74,4,63
3599,83,1230,166,17,39,15,13
3600,186,1398,472,76,53,6,77
3601,29,1323,438,27,12,1,51
3602,193,1402,353,98,67,18,47
3603,142,1133,492,54,46,2,9
3604,199,1089,449,107,37,14,76
3605,9,307,297,67,50,5,67
3606,47,533,88,80,36,6,8
3607,138,368,77,25,43,12,33
3608,83,125,359,56,72,20,81
3609,107,1154,448,113,1,13,37
3610,194,99,82,10,26,16,54
3611,35,63,303,50,92,8,74
3612,90,920,229,101,59,19,44
3613,140,630,202,24,47,5,18
3614,143,966,48,81,104,3,60
3615,51,287,96,59,46,7,72
3616,85,674,443,64,79,15,86
3617,65,50,325,58,90,8,70
3618,79,72,24,91,41,7,30
3619,143,567,239,118,88,3,18
3620,179,162,387,9,33,7,11
3621,142,1440,457,12,43,20,96
3622,110,69,227,2,62,11,30
3623,96,1060,309,25,72,18,24
3624,3,1247,402,74,9,2,5
3625,101,1322,246,38,54,10,40
3626,163,260,278,102,4,15,27
3627,107,1142,174,59,25,13,54
3628,90,703,412,70,107,8,24
3629,3,872,461,23,34,1,86
3630,126,315,481,107,50,13,17
3631,169,1078,33,66,38,9,95
3632,79,100,386,56,93,17,12
3633,84,1340,448,21,34,18,47
3634,137,32,304,88,66,5,24
3635,79,139,197,119,24,17,82
3636,71,294,206,77,48,13,77
3637,164,548,20,36,93,6,28
3638,99,341,72,119,50,18,83
3639,24,1018,499,99,80,19,60
3640,58,394,167,102,65,3,22
3641,188,1135,262,31,48,10,98
3642,92,1380,284,86,45,14,46
3643,4,184,314,92,94,20,52
3644,11,1429,75,95,104,18,7
3645,92,870,294,112,68,16,32
3646,158,352,16,96,98,15,4
3647,178,1420,75,24,73,19,89
3648,94,844,436,87,91,15,8
3649,199,882,197,40,110,10,86
3650,146,633,14,107,116,8,83
3651,102,92,263,112,21,12,55
3652,109,976,158,51,119,9,49
3653,117,672,353,73,118,20,27
3654,168,60,173,16,19,11,73
3655,118,1131,157,55,105,15,14
3656,189,541,264,120,44,6,59
3657,9,169,173,30,118,14,12
3658,42,981,29,69,41,8,27
3659,169,1007,447,20,12,13,53
3660,5,1192,87,73,79,12,91
3661,64,300,116,77,103,7,60
3662,179,363,91,100,85,2,56
3663,117,1074,76,113,41,16,79
3664,152,1190,147,47,74,1,95
3665,6,442,13,15,54,15,31
3666,118,25,461,107,49,19,39
3667,80,263,222,72,56,16,68
3668,97,432,168,66,24,9,3
3669,158,1036,429,42,13,5,68
3670,200,1161,233,42,35,13,21
3671,96,1229,249,99,90,8,9
3672,137,528,426,72,92,1,19
3673,175,1440,148,39,107,19,10
3674,159,965,218,79,117,1,76
3675,109,1104,369,13,27,2,54
3676,60,834,155,23,91,19,3
3677,47,1403,43,106,98,1,95
3678,71,166,126,58,100,19,79
3679,97,972,441,38,59,7,87
3680,150,487,410,76,92,1,63
3681,148,1001,469,87,115,13,11
3682,47,1310,57,91,9,10,23
3683,133,938,27,16,119,12,13
3684,29,960,106,43,85,14,65
3685,26,163,241,38,112,15,40
3686,69,289,236,101,100,14,52
3687,183,800,287,96,113,1,88
3688,194,722,497,31,29,3,32
3689,54,155,495,36,89,18,3
3690,142,661,393,120,85,15,4
3691,21,91,123,7,48,8,41
3692,151,992,142,104,52,4,100
3693,106,612,464,39,34,16,97
3694,185,463,181,52,48,4,78
3695,171,1127,418,106,118,17,40
3696,56,987,144,112,35,17,76
3697,15,1332,337,34,20,4,43
3698,161,845,438,6,15,19,1
3699,175,1038,12,25,108,6,37
3700,112,388,211,103,70,20,52
3701,155,1032,43,99,110,15,56
3702,22,667,465,110,119,11,27
3703,4,1360,373,23,78,14,86
3704,109,200,302,94,66,17,92
3705,103,156,495,17,95,15,48
3706,5,1191,240,59,37,1,44
3707,19,746,437,44,45,6,52
3708,106,720,27,113,15,18,50
3709,97,311,237,45,58,17,81
3710,89,552,337,7,28,5,100
3711,17,1286,112,75,97,4,98
3712,78,1317,88,95,21,3,80
3713,11,88,51,110,10,13,33
3714,128,181,375,20,104,9,7
3715,130,823,257,86,108,9,47
3716,78,63,197,106,19,16,83
3717,81,1273,479,26,21,17,64
3718,117,572,14,69,41,10,23
3719,172,514,188,59,24,14,65
3720,132,943,420,89,12,16,22
3721,128,764,280,6,50,6,34
3722,123,828,65,108,94,14,99
3723,160,702,492,106,15,2,70
3724,164,87,221,103,82,11,47
3725,72,504,272,54,56,12,100
3726,27,130,79,32,44,12,81
3727,27,231,316,111,94,16,94
3728,93,493,225,96,112,8,32
3729,85,1340,281,90,31,7,49
3730,170,36,138,113,29,4,67
3731,9,1404,82,4,11,5,27
3732,78,853,94,61,8,12,40
3733,70,1057,394,96,17,17,32
3734,16,1340,37,45,62,4,36
3735,130,737,363,117,96,10,17
3736,90,911,372,4,16,16,77
3737,185,90,174,59,35,8,55
3738,160,692,161,22,58,3,1
3739,139,542,435,77,33,17,49
3740,79,536,400,14,77,1,19
3741,142,1392,470,77,87,11,79
3742,176,1385,179,68,62,5,55
3743,127,629,351,6,7,19,49
3744,173,231,143,67,66,12,32
3745,168,1365,433,10,97,2,28
3746,113,1106,296,103,84,4,32
3747,189,1102,233,74,66,20,21
3748,23,841,108,34,30,20,55
3749,95,406,351,4,26,19,15
3750,158,1137,222,115,1,3,89
3751,189,355,47,6,105,1,87
3752,54,171,264,84,43,20,35
3753,48,1227,340,104,11,12,5
3754,162,908,208,34,8,7,58
3755,32,839,373,110,93,18,30
3756,100,360,196,75,74,4,69
3757,128,412,152,33,9,8,57
3758,11,421,149,96,48,11,99
3759,131,1002,128,72,28,4,83
3760,159,586,94,73,11,11,25
3761,80,850,433,3,16,20,45
3762,153,1418,218,32,35,3,12
3763,178,1057,449,24,119,3,84
3764,97,944,85,62,111,3,11
3765,71,1241,369,12,56,7,31
3766,118,1220,113,31,68,15,55
3767,191,1072,306,79,47,8,65
3768,124,428,419,86,94,7,46
3769,26,1155,50,59,30,12,76
3770,161,440,196,105,81,19,86
3771,117,199,215,9,46,11,79
3772,128,1303,403,11,5,13,38
3773,123,1090,188,55,60,6,1
3774,161,1347,353,116,98,10,46
3775,107,392,211,120,119,11,1
3776,171,1191,322,3,22,6,73
3777,75,166,183,94,6,1,61
3778,56,786,103,57,19,20,7
3779,123,285,57,72,68,19,73
3780,18,484,256,41,67,15,36
3781,158,552,288,9,4,19,70
3782,56,1162,177,120,29,6,56
3783,47,996,461,45,74,3,50
3784,117,1376,375,22,62,8,80
3785,18,445,398,87,117,20,58
3786,21,388,381,116,64,10,87
3787,49,711,444,16,87,17,89
3788,105,723,27,19,33,18,70
