NodeID,Zone,Conn,Dist,Users,BW
3215,E,5581,32,109,75
3216,C,5932,45,460,1
3217,E,4959,17,295,72
3218,W,7317,70,167,93
3219,C,4081,10,336,52
3220,W,9448,85,465,61
3221,C,8509,64,178,21
3222,E,2845,74,292,86
3223,C,6997,2,439,24
3224,C,73,3,141,68
3225,W,2458,3,424,91
3226,N,5912,39,253,36
3227,C,1116,8,117,60
3228,E,1600,46,398,88
3229,C,832,30,199,95
3230,C,3304,2,171,89
3231,C,171,55,457,12
3232,E,2515,30,298,10
3233,E,8194,91,367,82
3234,W,1750,73,392,17
3235,N,9362,17,111,72
3236,S,2069,31,339,58
3237,N,3239,97,132,76
3238,N,6094,42,89,55
3239,S,1364,37,475,59
3240,E,5075,24,473,31
3241,C,5666,77,314,70
3242,S,9422,61,137,97
3243,E,3236,81,315,64
3244,S,5929,61,222,52
3245,E,704,21,323,83
3246,N,7715,75,340,37
3247,N,5805,62,262,17
3248,E,2267,17,128,5
3249,S,869,77,417,35
3250,N,2429,60,413,15
3251,W,5091,9,265,74
3252,N,8547,35,161,43
3253,C,7346,40,344,69
3254,S,5292,79,458,11
3255,E,2765,22,423,100
3256,S,3322,19,410,82
3257,N,6661,9,300,32
3258,E,860,92,113,52
3259,C,1002,95,342,29
3260,C,9413,52,428,100
3261,C,5681,23,283,26
3262,S,1615,29,296,30
3263,E,3411,7,266,40
3264,N,7793,33,374,73
3265,C,7514,21,173,30
3266,E,6549,7,470,17
3267,E,1470,47,489,64
3268,N,4370,82,224,51
3269,E,2560,48,214,30
3270,C,7967,99,471,94
3271,E,3657,94,220,89
3272,W,8129,16,313,81
3273,S,285,56,431,53
3274,S,8789,85,211,17
3275,N,7140,10,128,8
3276,E,8207,46,206,25
3277,S,8276,6,195,98
3278,W,3547,77,475,66
3279,C,9730,27,193,51
3280,N,8568,15,425,46
3281,N,6888,77,229,81
3282,N,6557,98,140,68
3283,N,7999,21,420,82
3284,C,4757,58,284,27
3285,E,8450,29,359,57
3286,C,9333,48,378,33
3287,E,3349,53,296,34
3288,C,8631,66,222,98
3289,W,4986,46,457,47
3290,W,1464,65,370,84
3291,W,266,93,118,45
3292,C,5427,98,444,61
3293,W,3277,13,105,76
3294,S,4639,71,123,34
3295,N,4752,44,225,38
3296,C,597,86,483,64
3297,W,8355,62,243,13
3298,W,4621,32,347,11
3299,E,5033,80,301,89
3300,E,9279,83,436,50
3301,S,3189,46,317,78
3302,W,7411,100,52,22
3303,S,4701,5,281,14
3304,S,8497,73,445,65
3305,N,7067,6,115,63
3306,C,7961,82,459,25
3307,W,6404,79,205,39
3308,S,4252,89,478,51
3309,S,7561,31,71,29
3310,N,8732,5,184,16
3311,C,6697,1,282,12
3312,C,1670,75,123,39
3313,W,3463,38,73,29
3314,E,1142,67,106,72
3315,N,5600,11,497,76
3316,N,8230,47,455,7
3317,W,8246,59,103,34
3318,E,5156,61,284,42
3319,W,7454,93,159,58
3320,E,8605,58,359,30
3321,S,6441,96,203,10
3322,N,2749,55,409,83
3323,C,6497,31,400,5
3324,N,6652,83,452,13
3325,S,6365,37,81,36
3326,W,7600,77,446,82
3327,C,8335,33,257,14
3328,N,7471,60,435,10
3329,W,3635,84,354,26
3330,S,7276,68,106,10
3331,W,6932,7,192,79
3332,N,4695,38,464,46
3333,E,4576,30,390,85
3334,C,6670,90,167,73
3335,N,3458,94,174,1
3336,N,9595,75,370,52
3337,E,1829,95,282,28
3338,C,2535,35,471,45
3339,C,3991,80,387,50
3340,C,1281,31,455,16
3341,W,546,56,237,47
3342,C,3751,41,500,92
3343,N,6442,90,251,39
3344,W,9764,58,102,38
3345,E,3781,77,420,70
3346,W,2472,47,476,84
3347,N,2844,50,53,7
3348,N,1820,86,262,10
3349,C,4134,99,50,7
3350,C,3165,68,369,7
3351,C,3221,87,81,34
3352,E,7638,81,488,47
3353,E,2269,17,445,68
3354,C,6728,28,319,94
3355,W,6298,9,184,98
3356,N,3911,55,83,53
3357,W,3994,19,391,9
3358,C,5624,18,139,49
3359,C,9912,80,144,79
3360,W,8523,36,442,91
3361,C,1902,10,73,55
3362,E,401,42,212,90
3363,E,914,99,362,7
3364,S,2489,3,109,53
3365,S,6476,93,160,19
3366,S,8768,1,226,85
3367,C,7674,99,457,74
3368,S,8009,75,338,83
3369,S,1398,10,295,87
3370,S,7471,2,267,19
3371,E,7062,14,132,47
3372,C,3363,27,457,2
3373,C,4083,5,376,72
3374,S,2806,15,291,88
3375,C,7231,30,126,24
3376,N,7359,3,179,87
3377,N,8029,79,130,80
3378,E,319,3,312,15
3379,C,4193,91,269,23
3380,S,6854,2,214,5
3381,S,46,91,399,19
3382,E,3353,74,272,99
3383,C,493,78,496,54
3384,W,6984,79,54,32
3385,S,4562,33,59,50
3386,N,7607,1,401,70
3387,E,9049,4,218,94
3388,N,9504,53,201,13
3389,N,297,84,424,93
3390,S,5429,48,406,21
3391,S,786,42,375,39
3392,S,938,90,432,87
3393,S,1745,12,218,100
3394,S,7133,24,325,23
3395,W,7293,36,180,46
3396,C,9715,61,478,70
3397,W,5070,17,162,48
3398,E,5971,77,216,95
3399,E,7289,64,452,58
3400,C,5004,98,123,57
3401,E,1705,12,484,46
3402,C,638,97,499,45
3403,S,3300,49,313,26
3404,E,1152,17,53,88
3405,W,1914,96,359,97
3406,W,9738,17,74,29
3407,S,8863,67,490,79
3408,C,8947,99,289,51
3409,S,9313,2,195,79
3410,C,4869,36,495,40
3411,E,7403,52,377,99
3412,E,7404,46,177,44
3413,C,8449,43,269,47
3414,C,3653,87,86,49
3415,W,3573,40,383,86
3416,N,7629,50,500,88
3417,S,42,63,130,20
3418,S,5268,37,170,25
3419,W,2128,71,164,12
3420,S,6432,41,284,31
3421,E,1947,37,403,7
3422,S,4388,62,455,79
3423,E,5848,41,71,20
3424,N,4120,10,208,34
3425,E,6416,15,332,73
3426,S,2416,62,426,52
3427,N,2448,70,195,54
3428,C,71,33,465,44
3429,C,6682,28,299,99
3430,C,3545,30,420,77
3431,N,579,4,243,93
3432,S,9221,3,126,8
3433,C,382,52,284,99
3434,C,7573,4,78,27
3435,C,543,59,108,49
3436,S,3172,88,351,95
3437,N,6191,84,164,4
3438,W,6846,6,336,17
3439,S,7282,96,449,7
3440,E,8044,95,124,8
3441,W,8495,89,333,7
3442,E,5991,65,259,2
3443,C,318,83,405,81
3444,E,2898,47,288,89
3445,E,8787,34,276,1
3446,C,7669,59,272,12
3447,S,9939,59,206,20
3448,W,2233,66,401,93
3449,N,4213,16,150,64
3450,N,545,43,55,26
3451,N,6576,49,479,48
3452,N,3127,16,118,72
3453,E,4424,11,359,11
3454,C,323,67,50,89
3455,C,7960,14,295,60
3456,N,4673,8,267,71
3457,C,6214,58,217,9
3458,N,8,7,427,47
3459,N,787,20,292,21
3460,S,536,11,395,23
3461,C,9880,61,377,30
3462,C,7394,96,227,20
3463,W,4225,86,195,15
3464,E,4779,6,449,79
3465,S,6479,95,108,96
3466,W,8686,41,463,59
3467,E,5950,67,310,11
3468,E,8446,8,307,52
3469,S,5824,57,63,73
3470,C,2992,34,124,57
3471,C,1483,89,408,67
3472,E,8752,33,333,86
3473,E,1251,32,110,65
3474,S,3253,84,499,98
3475,N,6858,34,365,64
3476,S,4857,70,314,62
3477,C,2308,9,361,94
3478,C,80,38,176,59
3479,N,4129,88,270,11
3480,W,776,35,266,58
3481,W,7454,76,200,36
3482,E,4831,9,52,15
3483,C,9523,89,51,89
3484,E,7433,43,177,67
3485,C,4567,68,359,32
3486,W,6670,16,234,53
3487,C,2167,90,465,60
3488,N,4134,67,493,41
3489,S,2138,58,478,57
3490,S,8061,9,283,46
3491,W,1722,17,328,24
3492,C,778,51,227,80
3493,C,3795,46,317,4
3494,S,8556,23,137,85
3495,C,9568,6,351,92
3496,C,8795,65,196,58
3497,N,1298,86,467,79
3498,C,1493,94,431,21
3499,N,6252,67,496,96
3500,W,8873,90,286,95
3501,W,2450,1,475,35
3502,W,118,53,166,29
3503,E,6033,62,267,23
3504,S,7420,64,223,68
3505,E,997,17,331,45
3506,W,2674,33,440,94
3507,S,6726,67,382,5
3508,E,9140,69,234,75
3509,W,6549,83,480,44
3510,W,4563,66,145,92
3511,S,2671,37,288,89
3512,W,6934,21,210,75
3513,C,2615,54,261,4
3514,C,1394,17,64,89
3515,N,8172,12,176,46
3516,W,8980,100,69,70
3517,N,3579,27,256,59
3518,N,8044,22,237,78
3519,W,9525,86,224,73
3520,E,6026,4,402,81
3521,W,1359,57,203,66
3522,E,4689,10,117,95
3523,E,7424,86,382,41
3524,N,3030,12,201,91
3525,E,3350,6,153,4
3526,C,4918,8,399,31
3527,S,2761,95,427,90
3528,S,7151,30,178,12
3529,S,9038,5,294,74
3530,E,440,37,119,84
3531,S,6662,2,333,77
3532,N,3341,39,85,26
3533,S,7084,89,268,70
3534,W,4757,17,443,15
3535,S,1414,90,97,38
3536,C,2666,80,380,68
3537,N,4948,47,109,74
3538,N,591,66,393,28
3539,S,3389,13,491,81
3540,W,1133,62,55,84
3541,S,1511,80,309,98
3542,W,494,15,450,21
3543,N,4463,34,89,33
3544,C,950,92,233,91
3545,W,6182,97,389,64
3546,C,898,41,490,99
3547,S,7563,3,226,77
3548,C,6502,51,403,60
3549,N,5214,67,450,4
3550,C,4494,84,336,54
3551,S,3530,4,200,37
3552,C,2803,32,480,74
3553,W,5325,70,232,41
3554,N,9438,54,159,40
3555,C,3853,55,330,91
3556,W,3154,19,58,5
3557,E,7192,47,314,56
3558,W,6437,30,254,30
3559,N,2763,74,112,34
3560,E,1694,15,141,70
3561,N,6213,9,262,69
3562,W,508,26,361,22
3563,W,5453,44,229,34
3564,S,4043,49,95,35
3565,N,4467,81,395,53
3566,W,113,12,357,53
3567,S,3613,67,401,17
3568,N,7291,96,458,68
3569,S,906,75,454,75
3570,S,9905,74,258,88
3571,E,3096,53,371,33
3572,C,7763,60,57,89
3573,W,9345,43,354,46
3574,E,7008,74,477,11
3575,W,5795,56,225,22
3576,C,6797,96,286,75
3577,E,3016,30,414,28
3578,C,4562,94,77,12
3579,W,1694,17,427,95
3580,S,9277,39,370,91
3581,S,2453,70,297,22
3582,C,6641,85,387,27
3583,N,5336,49,99,11
3584,E,1060,68,192,10
3585,N,1900,54,88,39
3586,W,1338,14,284,47
3587,E,8019,28,304,93
3588,W,8119,59,78,61
3589,C,2408,44,221,13
3590,S,9091,4,342,75
3591,N,6749,94,125,70
3592,W,3330,71,381,47
3593,W,8677,18,443,92
3594,N,7739,2,299,67
3595,N,6830,92,305,97
3596,N,8435,31,354,20
3597,W,7213,53,458,37
3598,E,7235,18,396,36
3599,N,8227,14,294,74
3600,E,661,25,436,20
3601,N,6507,79,160,17
3602,W,5657,22,173,2
3603,C,7560,97,166,43
3604,N,2432,35,112,17
3605,E,9416,76,81,93
3606,E,6544,93,119,64
3607,W,2122,20,168,60
3608,S,3589,64,102,5
3609,S,871,1,178,5
3610,S,3236,25,399,16
3611,C,8738,36,115,47
3612,W,207,35,353,68
3613,E,1862,62,58,84
3614,W,5841,40,238,63
3615,C,2577,56,155,92
3616,S,9871,55,421,17
3617,C,9374,5,283,79
3618,C,8484,28,134,13
3619,C,6891,45,115,43
3620,N,8585,52,303,54
3621,W,9310,74,348,46
3622,C,3786,68,125,61
3623,W,5774,73,155,74
3624,W,5518,77,334,73
3625,E,6795,47,290,8
3626,C,2451,95,58,85
3627,S,3342,49,386,60
3628,S,2785,94,308,58
3629,E,1070,55,67,78
3630,N,6493,93,208,39
3631,W,9355,81,372,36
3632,N,954,79,262,38
3633,E,237,37,416,35
3634,W,4917,33,275,99
3635,C,5334,17,273,45
3636,N,4963,95,320,97
3637,C,4480,32,360,52
3638,C,664,51,79,20
3639,S,9694,87,377,22
3640,E,3804,46,354,43
3641,S,1673,88,471,31
3642,C,8944,6,494,40
3643,W,11,39,182,57
3644,E,9549,16,109,44
3645,N,9413,88,453,53
3646,C,9224,82,71,39
3647,N,3520,28,262,92
3648,W,8447,41,135,76
3649,E,8497,2,498,4
3650,N,5796,60,327,12
3651,E,1484,77,444,75
3652,N,6122,5,344,13
3653,C,6746,69,457,85
3654,W,187,83,355,27
3655,S,9150,92,409,13
3656,C,9682,29,88,98
3657,S,2208,6,294,87
3658,N,5950,67,180,70
3659,N,2970,54,353,48
3660,N,1528,22,110,71
3661,W,8880,11,391,94
3662,S,3768,87,143,42
3663,E,8115,75,108,37
3664,E,8272,90,374,14
3665,C,793,37,133,12
3666,N,3557,55,315,16
3667,W,9122,99,179,33
3668,W,1234,89,461,100
3669,C,9239,42,498,46
3670,N,5446,65,261,17
3671,W,9734,72,476,45
3672,C,2320,78,123,86
3673,C,5883,59,395,98
3674,C,6398,78,499,77
3675,E,4680,64,372,52
3676,N,6149,67,118,88
3677,W,6358,11,438,50
3678,W,6537,56,443,25
3679,E,6553,71,252,48
3680,W,8045,88,82,47
3681,W,2416,42,141,26
3682,E,6394,5,316,42
3683,C,6397,9,484,8
3684,E,5897,94,151,99
3685,N,4459,48,197,85
3686,S,2024,1,182,96
3687,S,4541,90,312,29
3688,E,3224,88,402,39
3689,N,1880,55,301,80
3690,C,8471,11,246,20
3691,E,7588,67,308,61
3692,W,5682,17,317,69
3693,S,8093,81,209,38
3694,S,5356,15,288,68
3695,C,5425,6,222,47
3696,S,8368,61,184,57
3697,W,6207,91,322,17
3698,C,5258,91,370,61
3699,E,3524,92,147,14
3700,E,6490,17,386,84
3701,N,1346,33,375,16
3702,N,4688,46,453,77
3703,W,7558,40,85,77
3704,C,2006,88,469,32
3705,E,2697,80,62,97
3706,N,4956,29,357,64
3707,E,5831,71,97,61
3708,C,2143,15,128,64
3709,C,3597,66,197,75
3710,N,1925,21,167,78
3711,E,7192,2,401,16
3712,E,8607,28,285,61
3713,W,3623,52,56,1
3714,W,2655,71,493,24
3715,C,3482,65,334,34
3716,W,3530,77,485,2
3717,E,9604,56,387,51
3718,N,3794,13,179,84
3719,E,4540,75,490,56
3720,E,2970,16,496,50
3721,S,7763,97,179,81
3722,C,5538,75,462,81
3723,E,1200,80,343,97
3724,S,6719,25,300,52
3725,W,7997,47,86,27
3726,E,9758,10,330,84
3727,C,8050,17,361,78
3728,N,6652,15,98,10
3729,N,5045,68,207,37
3730,S,4114,64,359,2
3731,N,6451,13,59,40
3732,C,7884,29,245,60
3733,S,599,75,284,24
3734,W,936,47,131,35
3735,E,5964,47,53,16
3736,N,1570,60,468,76
3737,W,9041,89,437,68
3738,E,5681,65,474,28
3739,S,4448,64,136,49
3740,S,8073,85,463,34
3741,E,6344,50,431,11
3742,E,3909,36,417,82
3743,S,3954,57,336,93
3744,E,6526,41,220,4
3745,S,4581,71,445,62
3746,C,3537,26,145,93
3747,C,6222,39,163,59
3748,S,4502,12,161,23
3749,E,751,95,234,67
3750,S,9526,56,199,51
3751,W,6456,56,150,74
3752,C,9742,19,412,98
3753,C,874,12,141,81
3754,W,8737,15,315,34
3755,C,7689,26,94,34
3756,E,6081,35,61,45
3757,S,7656,4,437,61
3758,N,8876,88,131,77
3759,S,1554,28,286,33
3760,E,4875,87,408,95
3761,S,6737,65,448,2
3762,W,6626,83,469,55
3763,E,7455,68,398,83
3764,E,8393,26,166,33
3765,C,3490,56,494,38
3766,E,8422,8,333,65
3767,S,4199,32,432,80
3768,C,4377,6,160,4
3769,S,551,60,266,80
3770,C,5924,21,116,78
3771,C,3208,29,357,22
3772,S,5777,34,175,4
3773,W,5787,36,461,24
3774,W,1924,19,217,1
3775,N,8711,18,204,68
3776,N,3891,8,197,91
3777,W,7265,97,350,68
3778,S,5364,31,130,63
3779,S,8441,18,231,13
3780,C,5982,83,388,93
3781,N,672,32,312,16
3782,C,5379,39,248,14
3783,E,4819,66,427,4
3784,C,4720,53,277,53
3785,C,5772,77,89,8
3786,C,2499,58,443,58
3787,W,9411,24,114,28
3788,C,9614,32,58,64
3789,N,5966,77,341,89
3790,W,1728,56,224,54
3791,W,9603,29,447,58
3792,W,341,49,447,20
3793,W,5905,26,194,48
3794,N,1691,64,222,72
3795,S,5508,47,335,85
3796,S,7924,90,336,79
3797,E,9511,12,307,54
3798,N,1454,48,214,99
3799,S,7484,75,250,72
3800,W,3974,9,309,70
3801,E,1441,5,150,77
3802,N,3352,23,132,52
3803,E,3110,88,305,76
3804,N,3869,70,336,69
3805,C,7369,67,435,97
3806,W,4070,96,328,30
3807,E,4816,24,126,94
3808,W,4221,60,470,56
3809,W,5361,67,399,89
3810,C,4953,35,319,58
3811,N,6291,79,365,91
3812,E,5411,56,364,36
3813,N,9557,98,483,72
3814,C,9652,50,112,85
3815,C,2390,32,120,24
3816,N,7962,91,154,66
3817,W,8533,42,185,43
3818,E,5333,87,307,50
3819,C,5776,44,485,95
3820,S,7847,84,185,28
3821,W,596,48,231,25
3822,E,1006,38,400,66
3823,W,1634,48,177,42
3824,N,8645,45,170,29
3825,E,813,70,370,34
3826,S,9218,65,145,63
3827,C,4573,17,330,13
3828,N,8280,79,427,63
3829,N,9881,11,347,99
3830,W,5468,17,365,80
3831,W,4750,28,72,40
3832,N,6001,16,269,10
3833,N,2292,14,197,44
3834,S,7323,31,195,32
3835,N,4078,12,267,53
3836,E,3631,26,223,66
3837,N,7433,42,265,59
3838,S,6638,81,420,41
3839,N,5836,96,346,1
3840,E,1163,23,407,67
3841,N,9811,26,236,25
3842,C,3790,3,408,41
3843,N,7750,8,124,14
3844,C,2894,51,428,15
3845,C,4990,9,66,100
3846,E,3118,37,263,26
3847,S,6034,90,408,7
3848,N,4617,16,279,5
3849,S,4416,57,106,24
3850,E,2779,71,279,83
3851,C,7438,49,359,13
3852,W,9220,31,440,90
3853,N,5948,76,446,49
3854,C,1206,63,64,67
3855,C,4914,6,473,20
3856,E,6039,60,389,64
3857,W,4275,51,290,69
3858,E,2986,58,347,85
3859,S,6275,95,112,72
3860,W,1925,4,382,9
3861,C,9105,9,305,89
3862,W,5647,86,451,7
3863,N,2197,90,103,73
3864,E,9828,52,301,58
3865,S,5931,50,68,46
3866,N,3934,94,139,46
3867,N,6953,60,235,70
3868,N,8029,94,194,64
3869,W,5457,84,240,50
3870,C,2034,23,481,11
3871,C,4164,55,107,74
3872,N,9424,25,172,87
3873,N,9094,62,321,17
3874,C,7822,48,218,43
3875,S,2224,77,308,16
3876,N,9681,86,281,30
3877,C,2251,75,275,83
3878,W,132,32,211,42
3879,W,7905,100,87,17
3880,E,3381,45,406,10
3881,N,518,76,130,7
3882,C,3081,49,145,79
3883,E,6667,69,324,41
3884,E,4460,30,452,92
3885,N,7975,100,192,75
3886,S,1749,68,308,70
3887,C,1861,28,175,48
3888,W,8661,40,416,64
3889,N,6052,51,379,12
3890,W,2643,50,476,43
3891,E,53,23,475,30
3892,E,2779,19,478,11
3893,W,4525,50,291,88
3894,N,831,32,345,100
3895,E,2186,10,50,22
3896,S,5537,52,246,66
3897,N,4146,86,320,94
3898,E,3228,56,315,44
3899,C,7063,90,274,83
3900,C,7756,71,80,91
3901,E,9709,23,466,75
3902,N,4638,21,107,38
3903,N,3545,66,347,25
3904,C,6753,42,111,21
3905,N,703,20,367,65
3906,E,8244,66,328,10
3907,C,9828,16,284,86
3908,E,6821,40,210,25
3909,S,416,13,147,8
3910,C,1676,46,198,24
3911,C,202,94,421,95
3912,E,7808,11,176,97
3913,E,7225,6,209,99
3914,S,9667,97,204,7
3915,C,8179,63,70,58
3916,E,848,3,407,5
3917,E,9803,92,461,18
3918,E,4740,9,353,23
3919,W,3832,75,386,14
3920,C,9446,25,331,84
3921,W,650,36,230,59
3922,S,6016,75,470,11
3923,W,1325,84,177,40
3924,W,7688,84,303,62
3925,E,4874,73,363,52
3926,S,8266,54,55,42
3927,C,4214,71,433,22
3928,S,5515,13,412,5
3929,E,1577,75,432,91
3930,N,5056,44,394,30
3931,W,9918,2,83,63
3932,S,2332,19,118,54
3933,W,7636,6,121,67
3934,N,8623,80,429,88
3935,E,1966,10,433,41
3936,C,8159,28,94,40
3937,C,1722,3,77,56
3938,E,4250,87,63,31
3939,C,3988,91,416,12
3940,N,8205,20,62,70
3941,N,4289,55,267,82
3942,C,3138,24,194,73
3943,C,176,27,390,64
3944,E,5004,17,72,53
3945,E,340,38,372,38
3946,N,6002,43,419,61
3947,S,3801,77,116,85
3948,N,1257,91,304,92
3949,C,8046,55,161,65
3950,W,3491,78,364,59
3951,S,3683,5,350,33
3952,E,8352,11,334,88
3953,N,6598,100,370,82
3954,N,5226,66,104,99
3955,C,6411,93,235,36
3956,E,9560,24,178,4
3957,W,6889,59,121,7
3958,W,5818,26,78,88
3959,E,5514,97,186,37
3960,N,8456,91,497,68
3961,C,2699,83,449,18
3962,N,5084,64,113,23
3963,E,6013,86,98,3
3964,E,1340,67,271,17
3965,E,8152,8,92,15
3966,N,7638,100,168,32
3967,S,4673,85,287,32
3968,S,6932,99,465,87
3969,N,934,34,101,60
3970,W,8195,76,132,37
3971,W,1985,14,443,37
3972,S,4330,46,135,60
3973,E,7776,8,175,35
3974,S,3240,94,245,88
3975,W,5416,27,498,84
3976,S,5514,34,376,9
3977,N,442,82,244,2
3978,W,9552,27,451,5
3979,E,5067,34,451,57
3980,S,3279,72,446,55
3981,N,5122,86,261,90
3982,N,5397,41,440,100
3983,E,8682,17,485,79
3984,C,514,24,149,45
3985,C,5698,66,405,27
3986,E,8484,4,211,6
3987,W,9599,88,117,46
3988,S,8066,63,339,50
3989,E,5015,55,272,2
3990,W,2223,50,114,95
3991,W,3406,64,230,84
3992,E,9548,13,61,33
3993,N,4149,46,436,56
3994,N,3646,19,123,51
3995,S,1706,91,401,51
3996,N,3786,96,321,34
3997,E,9391,46,268,12
3998,W,6785,93,359,90
3999,E,7477,94,421,14
4000,W,2354,57,399,36
4001,N,3418,51,259,35
4002,N,662,36,133,71
4003,W,2011,3,412,17
4004,C,7812,100,456,68
4005,S,6881,63,369,27
4006,E,3755,82,316,28
4007,C,3065,11,56,18
4008,W,2705,9,406,67
4009,W,6269,44,84,47
4010,E,431,46,336,73
4011,C,3636,4,480,30
4012,W,3731,14,148,36
4013,N,846,99,392,48
4014,C,439,68,328,92
4015,N,2469,23,337,84
4016,W,1986,67,355,83
4017,E,2152,31,466,42
4018,C,8455,93,234,58
4019,C,225,71,359,37
4020,N,4582,16,74,57
4021,C,5727,67,52,76
4022,E,5492,6,177,51
4023,W,2096,58,269,44
4024,N,2200,6,188,98
4025,E,4247,52,299,50
4026,E,9908,26,279,33
4027,N,9170,87,211,58
4028,E,1409,7,269,38
4029,N,9487,58,76,10
4030,S,1794,56,182,32
4031,W,44,38,297,81
4032,C,8338,58,141,56
4033,C,3613,86,110,19
4034,E,3024,10,52,4
4035,C,8289,74,238,30
4036,S,6362,49,53,75
4037,C,5466,63,407,27
4038,N,1198,32,313,42
4039,W,9864,57,72,4
4040,W,4554,31,66,7
4041,E,7998,40,336,57
4042,N,6251,31,233,62
4043,W,5325,33,269,16
4044,C,8183,40,190,22
4045,W,1040,33,421,94
4046,C,6852,27,119,27
4047,S,8587,21,210,73
4048,N,2013,28,198,92
4049,E,5752,54,474,86
4050,E,6223,50,201,41
4051,W,9449,11,255,88
4052,E,8053,86,418,56
4053,W,6456,6,393,95
4054,E,7139,40,86,63
4055,E,8802,67,335,65
4056,W,4900,95,52,56
4057,N,665,54,451,87
4058,S,4515,5,244,62
4059,S,7074,26,181,32
4060,N,3111,73,470,3
4061,N,8328,34,322,42
4062,E,2186,90,341,51
4063,N,6751,78,412,67
4064,S,9369,70,283,92
4065,N,6511,55,414,74
4066,E,7165,86,384,69
4067,S,752,89,357,79
4068,C,7080,17,206,82
4069,W,9697,26,270,68
4070,E,9664,59,296,73
4071,C,64,17,488,93
4072,S,7441,21,115,16
4073,E,4489,46,402,24
4074,S,6963,53,358,28
4075,E,3090,94,115,42
4076,S,4530,2,379,64
4077,E,8635,37,394,36
4078,S,8670,39,75,63
4079,E,9834,28,377,73
4080,C,4341,35,204,26
4081,N,7668,62,392,72
4082,S,3957,17,273,46
4083,E,7169,17,222,42
4084,E,7670,13,258,55
4085,N,9504,28,286,91
4086,N,5664,8,341,7
4087,W,8840,79,292,25
4088,S,1144,17,107,89
4089,C,5679,77,406,47
4090,E,4715,24,454,95
4091,N,2904,5,51,92
4092,E,4115,28,157,21
4093,C,1522,33,403,98
4094,N,2461,22,213,21
4095,W,8311,58,358,28
4096,S,647,2,351,6
4097,N,2302,44,195,52
4098,E,2714,71,190,54
4099,S,6202,46,201,96
4100,W,7627,41,468,66
4101,E,8187,51,346,53
4102,E,3746,91,430,41
4103,S,4457,67,54,73
4104,S,5342,12,374,48
4105,S,7940,51,195,19
4106,W,7731,6,141,76
4107,C,3281,47,135,78
4108,E,5007,73,63,59
4109,W,5380,26,158,85
4110,E,393,7,205,52
4111,W,5056,89,374,40
4112,S,5832,94,321,42
4113,E,6998,22,339,97
4114,S,2338,42,373,39
4115,W,9924,92,78,94
4116,E,3947,33,73,46
4117,N,6329,12,136,65
4118,C,8518,90,359,33
4119,N,5901,11,167,86
4120,E,8851,30,64,16
4121,W,7682,54,302,78
4122,S,38,12,160,13
4123,C,96,81,346,13
4124,E,3192,32,443,1
4125,C,7946,6,112,71
4126,C,572,15,359,3
4127,S,7961,82,407,89
4128,N,1723,84,481,28
4129,S,8676,31,448,62
4130,N,4664,93,108,60
4131,N,7408,2,122,69
4132,S,872,6,422,26
4133,E,1868,23,107,49
4134,N,3517,23,169,18
4135,E,2624,47,133,12
4136,S,9240,45,247,64
4137,N,6568,58,456,95
4138,C,9794,1,99,43
4139,S,2773,56,137,6
4140,C,5537,27,89,78
4141,C,5615,4,320,34
4142,C,6764,63,308,33
4143,W,113,72,387,38
4144,N,5274,42,135,59
4145,C,2253,71,63,16
4146,C,5914,14,434,21
4147,N,6998,26,366,77
4148,N,679,52,395,61
4149,E,1272,93,285,7
4150,W,7207,73,149,81
4151,N,4171,8,374,39
4152,C,8886,85,101,97
4153,E,6666,64,349,44
4154,S,474,13,454,13
4155,W,7916,60,116,20
4156,S,5734,30,497,21
4157,W,3106,94,366,46
4158,C,4387,68,412,65
4159,W,2808,80,400,81
4160,N,491,79,307,52
4161,W,8659,40,186,18
4162,W,5228,93,358,10
4163,C,7437,52,292,32
4164,E,3844,40,249,81
4165,S,6948,25,449,8
4166,N,1505,48,140,54
4167,S,8653,72,236,59
4168,N,5948,92,428,84
4169,E,2413,11,103,60
4170,E,4800,73,135,98
4171,N,4903,23,237,10
4172,S,6682,35,197,23
4173,C,7244,23,215,28
4174,C,6138,98,81,60
4175,E,1233,68,295,73
4176,S,798,44,216,95
4177,S,8243,12,257,39
4178,S,6290,22,468,82
4179,N,217,55,421,4
4180,W,6770,32,459,9
4181,C,605,50,89,99
4182,E,147,14,134,41
4183,N,1333,54,50,33
4184,N,2704,72,377,18
4185,N,6407,11,122,48
4186,N,6237,80,66,8
4187,N,4418,18,378,61
4188,S,8736,55,417,46
4189,C,5276,95,387,61
4190,W,8024,90,64,44
4191,E,9843,83,58,61
4192,E,6045,76,189,94
4193,C,4599,30,429,4
4194,S,6714,80,232,40
4195,W,7965,42,458,22
4196,N,2122,50,244,40
4197,E,2140,36,81,65
4198,E,3836,42,130,36
4199,S,9678,43,471,58
4200,W,5287,59,498,33
4201,C,5777,94,219,96
4202,C,9708,82,92,85
4203,W,2585,62,217,21
4204,S,4174,87,469,29
4205,C,15,8,415,11
4206,S,5240,61,224,9
4207,S,7898,49,86,40
4208,S,356,35,311,46
4209,S,3350,34,356,64
4210,C,8540,23,404,65
4211,N,1080,62,461,50
4212,N,3791,8,320,84
4213,E,7043,7,163,61
4214,C,1094,5,305,59
4215,W,5604,98,228,39
4216,E,4099,65,364,43
4217,E,1819,14,121,49
4218,C,3365,31,325,80
4219,S,1347,27,385,67
