index,node_type,zone,corridor,facility_name,gps_lat,gps_lon,criticality_level,resource_type,capacity_units,final_stock_units
849,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,RIVER_EAST,MOBILE_VET_UNIT_0849,14.64287,77.28379,HIGH,VACCINE,3655.0,3467.15
850,MOBILE_VET_UNIT,BUFFER_VILLAGE,EAST_VALLEY,MOBILE_VET_UNIT_0850,14.62233,76.84865,MEDIUM,MEDICAL_KIT,941.0,450.23
851,FIELD_DEPOT,HILL_RANGE,RIVER_EAST,FIELD_DEPOT_0851,14.83782,76.87731,MEDIUM,MEDICAL_KIT,904.0,814.97
852,CLINIC,BUFFER_VILLAGE,LAKE_SECTOR,CLINIC_0852,14.94993,76.94907,MEDIUM,MEDICAL_KIT,937.0,749.99
853,WATER_RESERVOIR,HILL_RANGE,GRASSLAND_BELT,WATER_RESERVOIR_0853,15.40024,76.839,MEDIUM,VACCINE,575.0,477.76
854,FIELD_DEPOT,HIGHWAY_CORRIDOR,SOUTH_RIDGE,FIELD_DEPOT_0854,15.07199,77.29616,MEDIUM,WATER,12120.0,9462.53
855,WATER_RESERVOIR,HILL_RANGE,SOUTH_RIDGE,WATER_RESERVOIR_0855,15.04183,77.25762,LOW,WATER,19096.0,9217.17
856,FIELD_DEPOT,HILL_RANGE,NORTH_RIDGE,FIELD_DEPOT_0856,15.03186,77.46238,MEDIUM,WATER,11009.0,10587.41
857,CLINIC,HILL_RANGE,HIGHWAY_SOUTH,CLINIC_0857,15.10685,76.9018,LOW,WATER,3474.0,2787.44
858,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,WATER_RESERVOIR_0858,15.35965,76.81738,MEDIUM,WATER,10427.0,5965.13
859,WATER_RESERVOIR,HILL_RANGE,EAST_VALLEY,WATER_RESERVOIR_0859,14.75555,76.58963,HIGH,VACCINE,2713.0,2433.57
860,WATER_RESERVOIR,HILL_RANGE,RIVER_WEST,WATER_RESERVOIR_0860,14.5585,76.88994,HIGH,WATER,12487.0,11555.0
861,MOBILE_VET_UNIT,RIVER_CORRIDOR,SOUTH_RIDGE,MOBILE_VET_UNIT_0861,15.25213,77.08603,HIGH,WATER,18153.0,16211.06
862,WATER_RESERVOIR,HIGHWAY_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0862,14.90708,76.98417,MEDIUM,VACCINE,3538.0,2968.06
863,WATER_RESERVOIR,HIGHWAY_CORRIDOR,LAKE_SECTOR,WATER_RESERVOIR_0863,14.74632,77.05471,MEDIUM,MEDICAL_KIT,854.0,394.16
864,FIELD_DEPOT,RIVER_CORRIDOR,SOUTH_RIDGE,FIELD_DEPOT_0864,15.28288,76.64237,MEDIUM,MEDICAL_KIT,603.0,531.14
865,CLINIC,HILL_RANGE,HIGHWAY_NORTH,CLINIC_0865,14.501,76.96465,MEDIUM,MEDICAL_KIT,899.0,634.35
866,CLINIC,CORE_FOREST,NORTH_RIDGE,CLINIC_0866,14.75089,77.18,MEDIUM,VACCINE,3078.0,2470.18
867,CLINIC,HILL_RANGE,LAKE_SECTOR,CLINIC_0867,15.23918,77.06308,HIGH,VACCINE,2662.0,2534.84
868,CLINIC,HILL_RANGE,RIVER_EAST,CLINIC_0868,15.00482,77.30206,HIGH,VACCINE,3006.0,2917.22
869,FIELD_DEPOT,HIGHWAY_CORRIDOR,WEST_VALLEY,FIELD_DEPOT_0869,14.84163,76.9598,LOW,MEDICAL_KIT,663.0,412.6
870,CLINIC,CORE_FOREST,GRASSLAND_BELT,CLINIC_0870,14.50958,76.67354,HIGH,VACCINE,4753.0,4565.19
871,FIELD_DEPOT,HILL_RANGE,SOUTH_RIDGE,FIELD_DEPOT_0871,15.03865,77.39257,MEDIUM,MEDICAL_KIT,885.0,715.58
872,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,WATER_RESERVOIR_0872,14.67719,77.26797,MEDIUM,MEDICAL_KIT,763.0,662.07
873,WATER_RESERVOIR,RIVER_CORRIDOR,RIVER_WEST,WATER_RESERVOIR_0873,14.72152,76.51978,MEDIUM,WATER,11212.0,8504.26
874,MOBILE_VET_UNIT,BUFFER_VILLAGE,SOUTH_RIDGE,MOBILE_VET_UNIT_0874,15.30841,76.72115,MEDIUM,MEDICAL_KIT,555.0,555.0
875,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,WATER_RESERVOIR_0875,14.70909,76.69609,MEDIUM,MEDICAL_KIT,890.0,660.57
876,WATER_RESERVOIR,HIGHWAY_CORRIDOR,GRASSLAND_BELT,WATER_RESERVOIR_0876,15.05179,77.15984,MEDIUM,MEDICAL_KIT,629.0,493.67
877,CLINIC,CORE_FOREST,GRASSLAND_BELT,CLINIC_0877,14.62743,77.43356,MEDIUM,WATER,9469.0,8337.92
878,MOBILE_VET_UNIT,BUFFER_VILLAGE,NORTH_RIDGE,MOBILE_VET_UNIT_0878,15.11446,77.18068,MEDIUM,MEDICAL_KIT,954.0,646.05
879,FIELD_DEPOT,CORE_FOREST,RIVER_WEST,FIELD_DEPOT_0879,14.90688,76.62172,LOW,VACCINE,4445.0,2838.31
880,MOBILE_VET_UNIT,HILL_RANGE,NORTH_RIDGE,MOBILE_VET_UNIT_0880,14.77793,76.92006,HIGH,MEDICAL_KIT,509.0,449.44
881,MOBILE_VET_UNIT,CORE_FOREST,GRASSLAND_BELT,MOBILE_VET_UNIT_0881,14.72563,77.18955,LOW,WATER,4439.0,4439.0
882,CLINIC,BUFFER_VILLAGE,RIVER_WEST,CLINIC_0882,15.12529,76.52787,HIGH,VACCINE,3738.0,3331.87
883,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,WEST_VALLEY,MOBILE_VET_UNIT_0883,15.4588,77.33252,MEDIUM,WATER,12931.0,8292.02
884,CLINIC,CORE_FOREST,GRASSLAND_BELT,CLINIC_0884,14.59567,76.94646,MEDIUM,MEDICAL_KIT,177.0,68.35
885,WATER_RESERVOIR,CORE_FOREST,HIGHWAY_NORTH,WATER_RESERVOIR_0885,15.19336,77.28265,LOW,VACCINE,707.0,589.14
886,FIELD_DEPOT,CORE_FOREST,RIVER_EAST,FIELD_DEPOT_0886,14.56579,77.17756,MEDIUM,MEDICAL_KIT,622.0,257.99
887,FIELD_DEPOT,RIVER_CORRIDOR,SOUTH_RIDGE,FIELD_DEPOT_0887,14.73311,77.09958,LOW,MEDICAL_KIT,725.0,527.71
888,FIELD_DEPOT,RIVER_CORRIDOR,HIGHWAY_SOUTH,FIELD_DEPOT_0888,15.11923,76.83962,LOW,VACCINE,412.0,209.3
889,MOBILE_VET_UNIT,HILL_RANGE,WEST_VALLEY,MOBILE_VET_UNIT_0889,15.09518,76.56754,HIGH,WATER,8344.0,4797.74
890,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,MOBILE_VET_UNIT_0890,14.94462,76.74315,MEDIUM,VACCINE,561.0,398.94
891,MOBILE_VET_UNIT,HILL_RANGE,HIGHWAY_NORTH,MOBILE_VET_UNIT_0891,15.25437,76.81119,LOW,MEDICAL_KIT,956.0,684.82
892,CLINIC,BUFFER_VILLAGE,HIGHWAY_SOUTH,CLINIC_0892,14.79106,77.47027,MEDIUM,VACCINE,4440.0,3139.43
893,CLINIC,CORE_FOREST,WEST_VALLEY,CLINIC_0893,15.05945,76.55461,LOW,MEDICAL_KIT,402.0,333.99
894,CLINIC,BUFFER_VILLAGE,SOUTH_RIDGE,CLINIC_0894,14.97573,77.19184,HIGH,VACCINE,4028.0,3031.75
895,MOBILE_VET_UNIT,HILL_RANGE,RIVER_EAST,MOBILE_VET_UNIT_0895,14.60485,77.37611,MEDIUM,VACCINE,545.0,346.64
896,WATER_RESERVOIR,BUFFER_VILLAGE,WEST_VALLEY,WATER_RESERVOIR_0896,14.73902,77.23459,MEDIUM,VACCINE,2915.0,2316.5
897,FIELD_DEPOT,BUFFER_VILLAGE,HIGHWAY_NORTH,FIELD_DEPOT_0897,14.50673,76.50989,LOW,WATER,13727.0,5569.12
898,WATER_RESERVOIR,BUFFER_VILLAGE,RIVER_EAST,WATER_RESERVOIR_0898,15.08569,77.26553,HIGH,VACCINE,559.0,489.62
899,MOBILE_VET_UNIT,BUFFER_VILLAGE,WEST_VALLEY,MOBILE_VET_UNIT_0899,14.83982,77.0545,MEDIUM,VACCINE,1662.0,931.82
900,CLINIC,HIGHWAY_CORRIDOR,SOUTH_RIDGE,CLINIC_0900,14.63724,77.15487,LOW,WATER,5636.0,3207.96
901,CLINIC,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,CLINIC_0901,14.87235,76.67136,MEDIUM,WATER,19266.0,18243.77
902,FIELD_DEPOT,CORE_FOREST,SOUTH_RIDGE,FIELD_DEPOT_0902,14.63079,76.68964,LOW,WATER,19450.0,12591.16
903,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,GRASSLAND_BELT,MOBILE_VET_UNIT_0903,14.74455,76.5462,LOW,VACCINE,1749.0,1728.7
904,MOBILE_VET_UNIT,BUFFER_VILLAGE,RIVER_WEST,MOBILE_VET_UNIT_0904,15.29561,77.37285,HIGH,WATER,18654.0,17651.17
905,CLINIC,CORE_FOREST,HIGHWAY_SOUTH,CLINIC_0905,14.66743,76.88812,MEDIUM,MEDICAL_KIT,953.0,677.54
906,MOBILE_VET_UNIT,RIVER_CORRIDOR,LAKE_SECTOR,MOBILE_VET_UNIT_0906,15.21249,77.02548,HIGH,VACCINE,4159.0,3585.56
907,MOBILE_VET_UNIT,HILL_RANGE,HIGHWAY_NORTH,MOBILE_VET_UNIT_0907,15.08398,76.5366,LOW,MEDICAL_KIT,274.0,238.05
908,FIELD_DEPOT,BUFFER_VILLAGE,HIGHWAY_NORTH,FIELD_DEPOT_0908,15.38871,77.07137,MEDIUM,WATER,14258.0,7241.07
909,WATER_RESERVOIR,BUFFER_VILLAGE,SOUTH_RIDGE,WATER_RESERVOIR_0909,14.85157,77.08396,MEDIUM,VACCINE,4011.0,2909.53
910,MOBILE_VET_UNIT,RIVER_CORRIDOR,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0910,14.86751,76.99754,MEDIUM,VACCINE,2436.0,1417.28
911,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0911,14.85909,76.58242,MEDIUM,VACCINE,4310.0,3236.19
912,WATER_RESERVOIR,HIGHWAY_CORRIDOR,WEST_VALLEY,WATER_RESERVOIR_0912,14.86024,77.04603,HIGH,WATER,12936.0,10362.92
913,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,WEST_VALLEY,MOBILE_VET_UNIT_0913,14.63787,77.355,MEDIUM,MEDICAL_KIT,783.0,685.46
914,MOBILE_VET_UNIT,CORE_FOREST,RIVER_EAST,MOBILE_VET_UNIT_0914,15.28313,76.90381,LOW,VACCINE,3523.0,3015.42
915,WATER_RESERVOIR,RIVER_CORRIDOR,LAKE_SECTOR,WATER_RESERVOIR_0915,14.72758,77.22334,LOW,WATER,8877.0,5826.79
916,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_WEST,FIELD_DEPOT_0916,14.68785,77.27013,MEDIUM,WATER,15686.0,8238.3
917,FIELD_DEPOT,HILL_RANGE,NORTH_RIDGE,FIELD_DEPOT_0917,15.37375,76.80557,HIGH,VACCINE,279.0,260.7
918,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,WEST_VALLEY,MOBILE_VET_UNIT_0918,15.25263,77.26284,MEDIUM,VACCINE,4604.0,2513.19
919,WATER_RESERVOIR,HILL_RANGE,NORTH_RIDGE,WATER_RESERVOIR_0919,15.45264,76.83025,HIGH,WATER,14808.0,10536.59
920,FIELD_DEPOT,CORE_FOREST,LAKE_SECTOR,FIELD_DEPOT_0920,14.60864,77.06952,HIGH,VACCINE,3898.0,2813.8
921,CLINIC,CORE_FOREST,LAKE_SECTOR,CLINIC_0921,15.18902,76.98861,HIGH,WATER,8117.0,7732.37
922,FIELD_DEPOT,HIGHWAY_CORRIDOR,WEST_VALLEY,FIELD_DEPOT_0922,15.0244,76.95466,MEDIUM,WATER,14079.0,9418.86
923,CLINIC,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,CLINIC_0923,14.61074,77.03645,HIGH,VACCINE,4117.0,3713.4
924,CLINIC,BUFFER_VILLAGE,WEST_VALLEY,CLINIC_0924,15.20967,76.97478,MEDIUM,VACCINE,4911.0,4522.69
925,CLINIC,HILL_RANGE,HIGHWAY_SOUTH,CLINIC_0925,15.49109,76.94573,HIGH,VACCINE,3470.0,2538.15
926,MOBILE_VET_UNIT,HILL_RANGE,HIGHWAY_SOUTH,MOBILE_VET_UNIT_0926,14.53908,76.5911,MEDIUM,VACCINE,3938.0,2197.71
927,MOBILE_VET_UNIT,RIVER_CORRIDOR,GRASSLAND_BELT,MOBILE_VET_UNIT_0927,14.67958,77.11774,MEDIUM,WATER,16158.0,9877.93
928,CLINIC,HILL_RANGE,SOUTH_RIDGE,CLINIC_0928,14.54366,77.38554,MEDIUM,VACCINE,1493.0,1005.86
929,MOBILE_VET_UNIT,CORE_FOREST,WEST_VALLEY,MOBILE_VET_UNIT_0929,15.26186,76.62123,MEDIUM,VACCINE,3220.0,1461.74
930,WATER_RESERVOIR,HILL_RANGE,RIVER_WEST,WATER_RESERVOIR_0930,14.75277,77.00606,MEDIUM,VACCINE,3986.0,1900.09
931,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_WEST,FIELD_DEPOT_0931,14.6944,76.53777,MEDIUM,MEDICAL_KIT,306.0,159.72
932,CLINIC,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,CLINIC_0932,14.58255,77.15702,MEDIUM,VACCINE,3785.0,1830.16
933,MOBILE_VET_UNIT,BUFFER_VILLAGE,EAST_VALLEY,MOBILE_VET_UNIT_0933,14.67724,76.62415,MEDIUM,WATER,14807.0,7282.72
934,WATER_RESERVOIR,HIGHWAY_CORRIDOR,EAST_VALLEY,WATER_RESERVOIR_0934,14.71667,76.53444,MEDIUM,VACCINE,4560.0,2719.71
935,WATER_RESERVOIR,HILL_RANGE,SOUTH_RIDGE,WATER_RESERVOIR_0935,14.94399,77.09821,MEDIUM,VACCINE,598.0,598.0
936,CLINIC,BUFFER_VILLAGE,RIVER_WEST,CLINIC_0936,14.51604,76.52794,HIGH,WATER,2477.0,1498.97
937,WATER_RESERVOIR,BUFFER_VILLAGE,SOUTH_RIDGE,WATER_RESERVOIR_0937,14.66705,76.91568,HIGH,MEDICAL_KIT,160.0,144.97
938,CLINIC,HILL_RANGE,WEST_VALLEY,CLINIC_0938,14.92788,76.73241,MEDIUM,MEDICAL_KIT,158.0,119.73
939,CLINIC,CORE_FOREST,HIGHWAY_NORTH,CLINIC_0939,14.88919,76.95878,MEDIUM,MEDICAL_KIT,117.0,117.0
940,MOBILE_VET_UNIT,HILL_RANGE,RIVER_WEST,MOBILE_VET_UNIT_0940,14.71856,76.80153,HIGH,WATER,18370.0,12967.13
941,CLINIC,HIGHWAY_CORRIDOR,SOUTH_RIDGE,CLINIC_0941,15.13087,76.88857,MEDIUM,MEDICAL_KIT,996.0,996.0
942,CLINIC,HIGHWAY_CORRIDOR,EAST_VALLEY,CLINIC_0942,15.18763,77.47802,LOW,MEDICAL_KIT,732.0,469.26
943,MOBILE_VET_UNIT,CORE_FOREST,GRASSLAND_BELT,MOBILE_VET_UNIT_0943,15.01103,77.24181,MEDIUM,MEDICAL_KIT,565.0,473.99
944,WATER_RESERVOIR,BUFFER_VILLAGE,NORTH_RIDGE,WATER_RESERVOIR_0944,14.62406,76.7364,LOW,MEDICAL_KIT,488.0,368.41
945,WATER_RESERVOIR,CORE_FOREST,EAST_VALLEY,WATER_RESERVOIR_0945,14.70201,76.87575,MEDIUM,VACCINE,510.0,194.83
946,FIELD_DEPOT,HIGHWAY_CORRIDOR,EAST_VALLEY,FIELD_DEPOT_0946,15.28697,76.53961,MEDIUM,VACCINE,3598.0,2676.68
947,MOBILE_VET_UNIT,CORE_FOREST,WEST_VALLEY,MOBILE_VET_UNIT_0947,14.74225,77.03931,MEDIUM,MEDICAL_KIT,978.0,827.71
948,CLINIC,BUFFER_VILLAGE,GRASSLAND_BELT,CLINIC_0948,14.68355,77.12978,MEDIUM,VACCINE,729.0,701.65
949,WATER_RESERVOIR,BUFFER_VILLAGE,NORTH_RIDGE,WATER_RESERVOIR_0949,15.43827,76.62556,LOW,MEDICAL_KIT,227.0,146.76
950,CLINIC,BUFFER_VILLAGE,LAKE_SECTOR,CLINIC_0950,14.96707,76.66416,MEDIUM,WATER,8472.0,4644.83
951,CLINIC,HILL_RANGE,WEST_VALLEY,CLINIC_0951,14.94827,77.1356,MEDIUM,VACCINE,2427.0,2201.59
952,FIELD_DEPOT,CORE_FOREST,RIVER_WEST,FIELD_DEPOT_0952,14.97071,76.9227,MEDIUM,VACCINE,3750.0,3110.41
953,FIELD_DEPOT,CORE_FOREST,HIGHWAY_NORTH,FIELD_DEPOT_0953,15.25886,77.42153,LOW,VACCINE,4600.0,2168.52
954,CLINIC,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,CLINIC_0954,14.78323,77.06214,MEDIUM,VACCINE,4139.0,1863.86
955,CLINIC,RIVER_CORRIDOR,WEST_VALLEY,CLINIC_0955,14.50418,77.36166,LOW,WATER,14263.0,10474.13
956,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_WEST,FIELD_DEPOT_0956,15.14105,77.08831,MEDIUM,VACCINE,3548.0,2989.19
957,WATER_RESERVOIR,RIVER_CORRIDOR,GRASSLAND_BELT,WATER_RESERVOIR_0957,14.9363,76.75526,HIGH,WATER,13422.0,10156.81
958,MOBILE_VET_UNIT,CORE_FOREST,HIGHWAY_NORTH,MOBILE_VET_UNIT_0958,14.74235,76.53451,MEDIUM,VACCINE,3160.0,2396.25
959,WATER_RESERVOIR,BUFFER_VILLAGE,RIVER_EAST,WATER_RESERVOIR_0959,15.18107,76.75429,MEDIUM,MEDICAL_KIT,666.0,447.53
960,CLINIC,CORE_FOREST,SOUTH_RIDGE,CLINIC_0960,15.41688,76.89767,MEDIUM,WATER,4632.0,3818.19
961,CLINIC,RIVER_CORRIDOR,EAST_VALLEY,CLINIC_0961,14.80222,77.46768,MEDIUM,VACCINE,3335.0,2350.38
962,FIELD_DEPOT,CORE_FOREST,SOUTH_RIDGE,FIELD_DEPOT_0962,15.29753,77.31423,MEDIUM,MEDICAL_KIT,325.0,251.67
963,FIELD_DEPOT,HIGHWAY_CORRIDOR,NORTH_RIDGE,FIELD_DEPOT_0963,14.50158,76.56984,LOW,WATER,15691.0,9533.65
964,MOBILE_VET_UNIT,RIVER_CORRIDOR,EAST_VALLEY,MOBILE_VET_UNIT_0964,15.20405,76.69802,MEDIUM,WATER,7963.0,5186.36
965,WATER_RESERVOIR,RIVER_CORRIDOR,GRASSLAND_BELT,WATER_RESERVOIR_0965,14.55898,76.68273,HIGH,WATER,8287.0,8076.42
966,FIELD_DEPOT,RIVER_CORRIDOR,GRASSLAND_BELT,FIELD_DEPOT_0966,14.66613,76.79313,LOW,WATER,14377.0,6797.32
967,WATER_RESERVOIR,HIGHWAY_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0967,14.98519,77.26053,HIGH,MEDICAL_KIT,59.0,50.08
968,WATER_RESERVOIR,HILL_RANGE,NORTH_RIDGE,WATER_RESERVOIR_0968,15.29179,76.87567,HIGH,WATER,19041.0,18295.09
969,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_WEST,FIELD_DEPOT_0969,14.87079,77.39015,MEDIUM,MEDICAL_KIT,372.0,280.3
970,MOBILE_VET_UNIT,RIVER_CORRIDOR,HIGHWAY_NORTH,MOBILE_VET_UNIT_0970,14.85603,76.83026,HIGH,MEDICAL_KIT,152.0,133.36
971,FIELD_DEPOT,BUFFER_VILLAGE,NORTH_RIDGE,FIELD_DEPOT_0971,15.03063,77.45106,HIGH,MEDICAL_KIT,819.0,707.82
972,FIELD_DEPOT,HILL_RANGE,HIGHWAY_NORTH,FIELD_DEPOT_0972,15.48618,77.45755,HIGH,MEDICAL_KIT,882.0,826.73
973,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,WATER_RESERVOIR_0973,14.90017,77.11259,MEDIUM,WATER,4666.0,3492.46
974,FIELD_DEPOT,CORE_FOREST,HIGHWAY_NORTH,FIELD_DEPOT_0974,15.21194,77.36986,MEDIUM,VACCINE,4884.0,4011.95
975,WATER_RESERVOIR,BUFFER_VILLAGE,HIGHWAY_SOUTH,WATER_RESERVOIR_0975,15.17306,77.04875,MEDIUM,WATER,17296.0,10323.88
976,FIELD_DEPOT,CORE_FOREST,HIGHWAY_SOUTH,FIELD_DEPOT_0976,14.74336,76.67043,MEDIUM,MEDICAL_KIT,725.0,646.66
977,WATER_RESERVOIR,RIVER_CORRIDOR,NORTH_RIDGE,WATER_RESERVOIR_0977,14.8265,76.88349,LOW,WATER,11186.0,5889.96
978,MOBILE_VET_UNIT,RIVER_CORRIDOR,SOUTH_RIDGE,MOBILE_VET_UNIT_0978,15.03454,77.22541,HIGH,MEDICAL_KIT,142.0,96.14
979,CLINIC,HILL_RANGE,GRASSLAND_BELT,CLINIC_0979,14.87701,77.21744,MEDIUM,WATER,14505.0,10319.24
980,FIELD_DEPOT,BUFFER_VILLAGE,WEST_VALLEY,FIELD_DEPOT_0980,14.58768,76.58914,HIGH,VACCINE,1741.0,1117.83
981,MOBILE_VET_UNIT,BUFFER_VILLAGE,RIVER_WEST,MOBILE_VET_UNIT_0981,14.50168,76.56188,MEDIUM,VACCINE,4587.0,2333.23
982,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_WEST,FIELD_DEPOT_0982,15.43393,76.62631,LOW,VACCINE,2019.0,1038.83
983,WATER_RESERVOIR,HILL_RANGE,HIGHWAY_SOUTH,WATER_RESERVOIR_0983,15.44289,77.33722,HIGH,VACCINE,4294.0,2785.06
984,MOBILE_VET_UNIT,BUFFER_VILLAGE,NORTH_RIDGE,MOBILE_VET_UNIT_0984,15.00238,77.1886,MEDIUM,MEDICAL_KIT,330.0,318.96
985,FIELD_DEPOT,BUFFER_VILLAGE,HIGHWAY_SOUTH,FIELD_DEPOT_0985,14.87671,77.48114,MEDIUM,VACCINE,2929.0,1395.23
986,CLINIC,BUFFER_VILLAGE,NORTH_RIDGE,CLINIC_0986,15.2274,76.7991,LOW,WATER,7216.0,7216.0
987,FIELD_DEPOT,HIGHWAY_CORRIDOR,HIGHWAY_NORTH,FIELD_DEPOT_0987,14.84831,76.89136,MEDIUM,MEDICAL_KIT,123.0,123.0
988,MOBILE_VET_UNIT,HIGHWAY_CORRIDOR,WEST_VALLEY,MOBILE_VET_UNIT_0988,14.89377,76.6309,LOW,MEDICAL_KIT,820.0,694.1
989,WATER_RESERVOIR,HIGHWAY_CORRIDOR,HIGHWAY_SOUTH,WATER_RESERVOIR_0989,14.63756,77.19596,HIGH,MEDICAL_KIT,348.0,282.07
990,CLINIC,CORE_FOREST,RIVER_WEST,CLINIC_0990,14.60195,77.2855,LOW,MEDICAL_KIT,929.0,433.49
991,FIELD_DEPOT,BUFFER_VILLAGE,NORTH_RIDGE,FIELD_DEPOT_0991,14.97388,77.44506,MEDIUM,WATER,5845.0,5040.63
992,MOBILE_VET_UNIT,HILL_RANGE,HIGHWAY_NORTH,MOBILE_VET_UNIT_0992,14.90399,76.53399,MEDIUM,WATER,9892.0,7019.44
993,MOBILE_VET_UNIT,HILL_RANGE,EAST_VALLEY,MOBILE_VET_UNIT_0993,15.27585,77.49116,MEDIUM,MEDICAL_KIT,736.0,570.66
994,FIELD_DEPOT,RIVER_CORRIDOR,RIVER_EAST,FIELD_DEPOT_0994,14.86732,76.62,MEDIUM,MEDICAL_KIT,134.0,61.78
995,CLINIC,CORE_FOREST,GRASSLAND_BELT,CLINIC_0995,14.9795,77.19373,LOW,MEDICAL_KIT,146.0,116.39
996,CLINIC,RIVER_CORRIDOR,HIGHWAY_SOUTH,CLINIC_0996,14.79836,76.62524,MEDIUM,MEDICAL_KIT,383.0,155.51
997,CLINIC,RIVER_CORRIDOR,NORTH_RIDGE,CLINIC_0997,15.03642,77.3122,MEDIUM,VACCINE,4202.0,1719.35
998,WATER_RESERVOIR,BUFFER_VILLAGE,SOUTH_RIDGE,WATER_RESERVOIR_0998,15.19522,76.50532,LOW,WATER,16654.0,12940.37
999,WATER_RESERVOIR,CORE_FOREST,EAST_VALLEY,WATER_RESERVOIR_0999,14.66121,77.0625,HIGH,MEDICAL_KIT,921.0,575.95
1000,WATER_RESERVOIR,HILL_RANGE,RIVER_EAST,WATER_RESERVOIR_1000,14.6716,77.4771,LOW,VACCINE,200.0,119.56
